clip_id,source,model,profile,sweep_kind,prompt_id,pattern,register,technique,technique_class,technique_keyswitch,dynamic_label,cc1_initial,cc1_final,branch_offset_s,note_onset_s,seed,base_seed,noise_group,replicate,w_tech,w_cc,sampling_steps,midi_path,audio_path,analysis_tier
delayed_A4-rep01__t-pizzicato__d-f__p-cc1p0_n120_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,pizzicato,released,43,f,64,96,1.75,0.75,4433515507369688577,20260826,delayed_A4-cc1p0_n120-off0175-pizzicato-rep01,1,1.0,1.0,120,data/midi/config_robustness/cc1p0_n120/delayed_A4-rep01__t-pizzicato__d-f__p-cc1p0_n120_off0175.mid,data/model_audio/config_robustness/cc1p0_n120/delayed_A4-rep01__t-pizzicato__d-f__p-cc1p0_n120_off0175.wav,generator_only_exploratory
delayed_A4-rep02__t-pizzicato__d-f__p-cc1p0_n120_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,pizzicato,released,43,f,64,96,1.75,0.75,1193850616924761344,20260826,delayed_A4-cc1p0_n120-off0175-pizzicato-rep02,2,1.0,1.0,120,data/midi/config_robustness/cc1p0_n120/delayed_A4-rep02__t-pizzicato__d-f__p-cc1p0_n120_off0175.mid,data/model_audio/config_robustness/cc1p0_n120/delayed_A4-rep02__t-pizzicato__d-f__p-cc1p0_n120_off0175.wav,generator_only_exploratory
delayed_A4-rep01__t-spiccato__d-p__p-cc1p0_n120_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,spiccato,released,41,p,64,32,0.25,0.75,314798398811207319,20260826,delayed_A4-cc1p0_n120-off0025-spiccato-rep01,1,1.0,1.0,120,data/midi/config_robustness/cc1p0_n120/delayed_A4-rep01__t-spiccato__d-p__p-cc1p0_n120_off0025.mid,data/model_audio/config_robustness/cc1p0_n120/delayed_A4-rep01__t-spiccato__d-p__p-cc1p0_n120_off0025.wav,generator_only_exploratory
delayed_A4-rep02__t-spiccato__d-p__p-cc1p0_n120_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,spiccato,released,41,p,64,32,0.25,0.75,555281847620335811,20260826,delayed_A4-cc1p0_n120-off0025-spiccato-rep02,2,1.0,1.0,120,data/midi/config_robustness/cc1p0_n120/delayed_A4-rep02__t-spiccato__d-p__p-cc1p0_n120_off0025.mid,data/model_audio/config_robustness/cc1p0_n120/delayed_A4-rep02__t-spiccato__d-p__p-cc1p0_n120_off0025.wav,generator_only_exploratory
delayed_A4-rep01__t-spiccato__d-mf__p-cc1p0_n120_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,spiccato,released,41,mf,64,64,0.25,0.75,314798398811207319,20260826,delayed_A4-cc1p0_n120-off0025-spiccato-rep01,1,1.0,1.0,120,data/midi/config_robustness/cc1p0_n120/delayed_A4-rep01__t-spiccato__d-mf__p-cc1p0_n120_off0025.mid,data/model_audio/config_robustness/cc1p0_n120/delayed_A4-rep01__t-spiccato__d-mf__p-cc1p0_n120_off0025.wav,generator_only_exploratory
delayed_A4-rep02__t-spiccato__d-mf__p-cc1p0_n120_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,spiccato,released,41,mf,64,64,0.25,0.75,555281847620335811,20260826,delayed_A4-cc1p0_n120-off0025-spiccato-rep02,2,1.0,1.0,120,data/midi/config_robustness/cc1p0_n120/delayed_A4-rep02__t-spiccato__d-mf__p-cc1p0_n120_off0025.mid,data/model_audio/config_robustness/cc1p0_n120/delayed_A4-rep02__t-spiccato__d-mf__p-cc1p0_n120_off0025.wav,generator_only_exploratory
delayed_A4-rep01__t-spiccato__d-f__p-cc1p0_n120_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,spiccato,released,41,f,64,96,0.25,0.75,314798398811207319,20260826,delayed_A4-cc1p0_n120-off0025-spiccato-rep01,1,1.0,1.0,120,data/midi/config_robustness/cc1p0_n120/delayed_A4-rep01__t-spiccato__d-f__p-cc1p0_n120_off0025.mid,data/model_audio/config_robustness/cc1p0_n120/delayed_A4-rep01__t-spiccato__d-f__p-cc1p0_n120_off0025.wav,generator_only_exploratory
delayed_A4-rep02__t-spiccato__d-f__p-cc1p0_n120_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,spiccato,released,41,f,64,96,0.25,0.75,555281847620335811,20260826,delayed_A4-cc1p0_n120-off0025-spiccato-rep02,2,1.0,1.0,120,data/midi/config_robustness/cc1p0_n120/delayed_A4-rep02__t-spiccato__d-f__p-cc1p0_n120_off0025.mid,data/model_audio/config_robustness/cc1p0_n120/delayed_A4-rep02__t-spiccato__d-f__p-cc1p0_n120_off0025.wav,generator_only_exploratory
delayed_A4-rep01__t-spiccato__d-p__p-cc1p0_n120_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,spiccato,released,41,p,64,32,1.75,0.75,7996918205758064251,20260826,delayed_A4-cc1p0_n120-off0175-spiccato-rep01,1,1.0,1.0,120,data/midi/config_robustness/cc1p0_n120/delayed_A4-rep01__t-spiccato__d-p__p-cc1p0_n120_off0175.mid,data/model_audio/config_robustness/cc1p0_n120/delayed_A4-rep01__t-spiccato__d-p__p-cc1p0_n120_off0175.wav,generator_only_exploratory
delayed_A4-rep02__t-spiccato__d-p__p-cc1p0_n120_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,spiccato,released,41,p,64,32,1.75,0.75,174244444664001531,20260826,delayed_A4-cc1p0_n120-off0175-spiccato-rep02,2,1.0,1.0,120,data/midi/config_robustness/cc1p0_n120/delayed_A4-rep02__t-spiccato__d-p__p-cc1p0_n120_off0175.mid,data/model_audio/config_robustness/cc1p0_n120/delayed_A4-rep02__t-spiccato__d-p__p-cc1p0_n120_off0175.wav,generator_only_exploratory
delayed_A4-rep01__t-spiccato__d-mf__p-cc1p0_n120_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,spiccato,released,41,mf,64,64,1.75,0.75,7996918205758064251,20260826,delayed_A4-cc1p0_n120-off0175-spiccato-rep01,1,1.0,1.0,120,data/midi/config_robustness/cc1p0_n120/delayed_A4-rep01__t-spiccato__d-mf__p-cc1p0_n120_off0175.mid,data/model_audio/config_robustness/cc1p0_n120/delayed_A4-rep01__t-spiccato__d-mf__p-cc1p0_n120_off0175.wav,generator_only_exploratory
delayed_A4-rep02__t-spiccato__d-mf__p-cc1p0_n120_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,spiccato,released,41,mf,64,64,1.75,0.75,174244444664001531,20260826,delayed_A4-cc1p0_n120-off0175-spiccato-rep02,2,1.0,1.0,120,data/midi/config_robustness/cc1p0_n120/delayed_A4-rep02__t-spiccato__d-mf__p-cc1p0_n120_off0175.mid,data/model_audio/config_robustness/cc1p0_n120/delayed_A4-rep02__t-spiccato__d-mf__p-cc1p0_n120_off0175.wav,generator_only_exploratory
delayed_A4-rep01__t-spiccato__d-f__p-cc1p0_n120_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,spiccato,released,41,f,64,96,1.75,0.75,7996918205758064251,20260826,delayed_A4-cc1p0_n120-off0175-spiccato-rep01,1,1.0,1.0,120,data/midi/config_robustness/cc1p0_n120/delayed_A4-rep01__t-spiccato__d-f__p-cc1p0_n120_off0175.mid,data/model_audio/config_robustness/cc1p0_n120/delayed_A4-rep01__t-spiccato__d-f__p-cc1p0_n120_off0175.wav,generator_only_exploratory
delayed_A4-rep02__t-spiccato__d-f__p-cc1p0_n120_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,spiccato,released,41,f,64,96,1.75,0.75,174244444664001531,20260826,delayed_A4-cc1p0_n120-off0175-spiccato-rep02,2,1.0,1.0,120,data/midi/config_robustness/cc1p0_n120/delayed_A4-rep02__t-spiccato__d-f__p-cc1p0_n120_off0175.mid,data/model_audio/config_robustness/cc1p0_n120/delayed_A4-rep02__t-spiccato__d-f__p-cc1p0_n120_off0175.wav,generator_only_exploratory
delayed_A4-rep01__t-sustain__d-p__p-cc1p0_n120_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,sustain,sustained,36,p,64,32,0.25,0.75,3513773517137622518,20260826,delayed_A4-cc1p0_n120-off0025-sustain-rep01,1,1.0,1.0,120,data/midi/config_robustness/cc1p0_n120/delayed_A4-rep01__t-sustain__d-p__p-cc1p0_n120_off0025.mid,data/model_audio/config_robustness/cc1p0_n120/delayed_A4-rep01__t-sustain__d-p__p-cc1p0_n120_off0025.wav,generator_only_exploratory
delayed_A4-rep02__t-sustain__d-p__p-cc1p0_n120_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,sustain,sustained,36,p,64,32,0.25,0.75,2422802100973286578,20260826,delayed_A4-cc1p0_n120-off0025-sustain-rep02,2,1.0,1.0,120,data/midi/config_robustness/cc1p0_n120/delayed_A4-rep02__t-sustain__d-p__p-cc1p0_n120_off0025.mid,data/model_audio/config_robustness/cc1p0_n120/delayed_A4-rep02__t-sustain__d-p__p-cc1p0_n120_off0025.wav,generator_only_exploratory
delayed_A4-rep01__t-sustain__d-mf__p-cc1p0_n120_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,sustain,sustained,36,mf,64,64,0.25,0.75,3513773517137622518,20260826,delayed_A4-cc1p0_n120-off0025-sustain-rep01,1,1.0,1.0,120,data/midi/config_robustness/cc1p0_n120/delayed_A4-rep01__t-sustain__d-mf__p-cc1p0_n120_off0025.mid,data/model_audio/config_robustness/cc1p0_n120/delayed_A4-rep01__t-sustain__d-mf__p-cc1p0_n120_off0025.wav,generator_only_exploratory
delayed_A4-rep02__t-sustain__d-mf__p-cc1p0_n120_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,sustain,sustained,36,mf,64,64,0.25,0.75,2422802100973286578,20260826,delayed_A4-cc1p0_n120-off0025-sustain-rep02,2,1.0,1.0,120,data/midi/config_robustness/cc1p0_n120/delayed_A4-rep02__t-sustain__d-mf__p-cc1p0_n120_off0025.mid,data/model_audio/config_robustness/cc1p0_n120/delayed_A4-rep02__t-sustain__d-mf__p-cc1p0_n120_off0025.wav,generator_only_exploratory
delayed_A4-rep01__t-sustain__d-f__p-cc1p0_n120_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,sustain,sustained,36,f,64,96,0.25,0.75,3513773517137622518,20260826,delayed_A4-cc1p0_n120-off0025-sustain-rep01,1,1.0,1.0,120,data/midi/config_robustness/cc1p0_n120/delayed_A4-rep01__t-sustain__d-f__p-cc1p0_n120_off0025.mid,data/model_audio/config_robustness/cc1p0_n120/delayed_A4-rep01__t-sustain__d-f__p-cc1p0_n120_off0025.wav,generator_only_exploratory
delayed_A4-rep02__t-sustain__d-f__p-cc1p0_n120_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,sustain,sustained,36,f,64,96,0.25,0.75,2422802100973286578,20260826,delayed_A4-cc1p0_n120-off0025-sustain-rep02,2,1.0,1.0,120,data/midi/config_robustness/cc1p0_n120/delayed_A4-rep02__t-sustain__d-f__p-cc1p0_n120_off0025.mid,data/model_audio/config_robustness/cc1p0_n120/delayed_A4-rep02__t-sustain__d-f__p-cc1p0_n120_off0025.wav,generator_only_exploratory
delayed_A4-rep01__t-sustain__d-p__p-cc1p0_n120_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,sustain,sustained,36,p,64,32,1.75,0.75,7893294092830309384,20260826,delayed_A4-cc1p0_n120-off0175-sustain-rep01,1,1.0,1.0,120,data/midi/config_robustness/cc1p0_n120/delayed_A4-rep01__t-sustain__d-p__p-cc1p0_n120_off0175.mid,data/model_audio/config_robustness/cc1p0_n120/delayed_A4-rep01__t-sustain__d-p__p-cc1p0_n120_off0175.wav,generator_only_exploratory
delayed_A4-rep02__t-sustain__d-p__p-cc1p0_n120_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,sustain,sustained,36,p,64,32,1.75,0.75,7747073233598643156,20260826,delayed_A4-cc1p0_n120-off0175-sustain-rep02,2,1.0,1.0,120,data/midi/config_robustness/cc1p0_n120/delayed_A4-rep02__t-sustain__d-p__p-cc1p0_n120_off0175.mid,data/model_audio/config_robustness/cc1p0_n120/delayed_A4-rep02__t-sustain__d-p__p-cc1p0_n120_off0175.wav,generator_only_exploratory
delayed_A4-rep01__t-sustain__d-mf__p-cc1p0_n120_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,sustain,sustained,36,mf,64,64,1.75,0.75,7893294092830309384,20260826,delayed_A4-cc1p0_n120-off0175-sustain-rep01,1,1.0,1.0,120,data/midi/config_robustness/cc1p0_n120/delayed_A4-rep01__t-sustain__d-mf__p-cc1p0_n120_off0175.mid,data/model_audio/config_robustness/cc1p0_n120/delayed_A4-rep01__t-sustain__d-mf__p-cc1p0_n120_off0175.wav,generator_only_exploratory
delayed_A4-rep02__t-sustain__d-mf__p-cc1p0_n120_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,sustain,sustained,36,mf,64,64,1.75,0.75,7747073233598643156,20260826,delayed_A4-cc1p0_n120-off0175-sustain-rep02,2,1.0,1.0,120,data/midi/config_robustness/cc1p0_n120/delayed_A4-rep02__t-sustain__d-mf__p-cc1p0_n120_off0175.mid,data/model_audio/config_robustness/cc1p0_n120/delayed_A4-rep02__t-sustain__d-mf__p-cc1p0_n120_off0175.wav,generator_only_exploratory
delayed_A4-rep01__t-sustain__d-f__p-cc1p0_n120_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,sustain,sustained,36,f,64,96,1.75,0.75,7893294092830309384,20260826,delayed_A4-cc1p0_n120-off0175-sustain-rep01,1,1.0,1.0,120,data/midi/config_robustness/cc1p0_n120/delayed_A4-rep01__t-sustain__d-f__p-cc1p0_n120_off0175.mid,data/model_audio/config_robustness/cc1p0_n120/delayed_A4-rep01__t-sustain__d-f__p-cc1p0_n120_off0175.wav,generator_only_exploratory
delayed_A4-rep02__t-sustain__d-f__p-cc1p0_n120_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,sustain,sustained,36,f,64,96,1.75,0.75,7747073233598643156,20260826,delayed_A4-cc1p0_n120-off0175-sustain-rep02,2,1.0,1.0,120,data/midi/config_robustness/cc1p0_n120/delayed_A4-rep02__t-sustain__d-f__p-cc1p0_n120_off0175.mid,data/model_audio/config_robustness/cc1p0_n120/delayed_A4-rep02__t-sustain__d-f__p-cc1p0_n120_off0175.wav,generator_only_exploratory
delayed_A4-rep01__t-tremolo__d-p__p-cc1p0_n120_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,tremolo,sustained,37,p,64,32,0.25,0.75,482106967192045751,20260826,delayed_A4-cc1p0_n120-off0025-tremolo-rep01,1,1.0,1.0,120,data/midi/config_robustness/cc1p0_n120/delayed_A4-rep01__t-tremolo__d-p__p-cc1p0_n120_off0025.mid,data/model_audio/config_robustness/cc1p0_n120/delayed_A4-rep01__t-tremolo__d-p__p-cc1p0_n120_off0025.wav,generator_only_exploratory
delayed_A4-rep02__t-tremolo__d-p__p-cc1p0_n120_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,tremolo,sustained,37,p,64,32,0.25,0.75,7073667840438995879,20260826,delayed_A4-cc1p0_n120-off0025-tremolo-rep02,2,1.0,1.0,120,data/midi/config_robustness/cc1p0_n120/delayed_A4-rep02__t-tremolo__d-p__p-cc1p0_n120_off0025.mid,data/model_audio/config_robustness/cc1p0_n120/delayed_A4-rep02__t-tremolo__d-p__p-cc1p0_n120_off0025.wav,generator_only_exploratory
delayed_A4-rep01__t-tremolo__d-mf__p-cc1p0_n120_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,tremolo,sustained,37,mf,64,64,0.25,0.75,482106967192045751,20260826,delayed_A4-cc1p0_n120-off0025-tremolo-rep01,1,1.0,1.0,120,data/midi/config_robustness/cc1p0_n120/delayed_A4-rep01__t-tremolo__d-mf__p-cc1p0_n120_off0025.mid,data/model_audio/config_robustness/cc1p0_n120/delayed_A4-rep01__t-tremolo__d-mf__p-cc1p0_n120_off0025.wav,generator_only_exploratory
delayed_A4-rep02__t-tremolo__d-mf__p-cc1p0_n120_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,tremolo,sustained,37,mf,64,64,0.25,0.75,7073667840438995879,20260826,delayed_A4-cc1p0_n120-off0025-tremolo-rep02,2,1.0,1.0,120,data/midi/config_robustness/cc1p0_n120/delayed_A4-rep02__t-tremolo__d-mf__p-cc1p0_n120_off0025.mid,data/model_audio/config_robustness/cc1p0_n120/delayed_A4-rep02__t-tremolo__d-mf__p-cc1p0_n120_off0025.wav,generator_only_exploratory
delayed_A4-rep01__t-tremolo__d-f__p-cc1p0_n120_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,tremolo,sustained,37,f,64,96,0.25,0.75,482106967192045751,20260826,delayed_A4-cc1p0_n120-off0025-tremolo-rep01,1,1.0,1.0,120,data/midi/config_robustness/cc1p0_n120/delayed_A4-rep01__t-tremolo__d-f__p-cc1p0_n120_off0025.mid,data/model_audio/config_robustness/cc1p0_n120/delayed_A4-rep01__t-tremolo__d-f__p-cc1p0_n120_off0025.wav,generator_only_exploratory
delayed_A4-rep02__t-tremolo__d-f__p-cc1p0_n120_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,tremolo,sustained,37,f,64,96,0.25,0.75,7073667840438995879,20260826,delayed_A4-cc1p0_n120-off0025-tremolo-rep02,2,1.0,1.0,120,data/midi/config_robustness/cc1p0_n120/delayed_A4-rep02__t-tremolo__d-f__p-cc1p0_n120_off0025.mid,data/model_audio/config_robustness/cc1p0_n120/delayed_A4-rep02__t-tremolo__d-f__p-cc1p0_n120_off0025.wav,generator_only_exploratory
delayed_A4-rep01__t-tremolo__d-p__p-cc1p0_n120_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,tremolo,sustained,37,p,64,32,1.75,0.75,5033254870270345624,20260826,delayed_A4-cc1p0_n120-off0175-tremolo-rep01,1,1.0,1.0,120,data/midi/config_robustness/cc1p0_n120/delayed_A4-rep01__t-tremolo__d-p__p-cc1p0_n120_off0175.mid,data/model_audio/config_robustness/cc1p0_n120/delayed_A4-rep01__t-tremolo__d-p__p-cc1p0_n120_off0175.wav,generator_only_exploratory
delayed_A4-rep02__t-tremolo__d-p__p-cc1p0_n120_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,tremolo,sustained,37,p,64,32,1.75,0.75,1272063169294978756,20260826,delayed_A4-cc1p0_n120-off0175-tremolo-rep02,2,1.0,1.0,120,data/midi/config_robustness/cc1p0_n120/delayed_A4-rep02__t-tremolo__d-p__p-cc1p0_n120_off0175.mid,data/model_audio/config_robustness/cc1p0_n120/delayed_A4-rep02__t-tremolo__d-p__p-cc1p0_n120_off0175.wav,generator_only_exploratory
delayed_A4-rep01__t-tremolo__d-mf__p-cc1p0_n120_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,tremolo,sustained,37,mf,64,64,1.75,0.75,5033254870270345624,20260826,delayed_A4-cc1p0_n120-off0175-tremolo-rep01,1,1.0,1.0,120,data/midi/config_robustness/cc1p0_n120/delayed_A4-rep01__t-tremolo__d-mf__p-cc1p0_n120_off0175.mid,data/model_audio/config_robustness/cc1p0_n120/delayed_A4-rep01__t-tremolo__d-mf__p-cc1p0_n120_off0175.wav,generator_only_exploratory
delayed_A4-rep02__t-tremolo__d-mf__p-cc1p0_n120_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,tremolo,sustained,37,mf,64,64,1.75,0.75,1272063169294978756,20260826,delayed_A4-cc1p0_n120-off0175-tremolo-rep02,2,1.0,1.0,120,data/midi/config_robustness/cc1p0_n120/delayed_A4-rep02__t-tremolo__d-mf__p-cc1p0_n120_off0175.mid,data/model_audio/config_robustness/cc1p0_n120/delayed_A4-rep02__t-tremolo__d-mf__p-cc1p0_n120_off0175.wav,generator_only_exploratory
delayed_A4-rep01__t-tremolo__d-f__p-cc1p0_n120_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,tremolo,sustained,37,f,64,96,1.75,0.75,5033254870270345624,20260826,delayed_A4-cc1p0_n120-off0175-tremolo-rep01,1,1.0,1.0,120,data/midi/config_robustness/cc1p0_n120/delayed_A4-rep01__t-tremolo__d-f__p-cc1p0_n120_off0175.mid,data/model_audio/config_robustness/cc1p0_n120/delayed_A4-rep01__t-tremolo__d-f__p-cc1p0_n120_off0175.wav,generator_only_exploratory
delayed_A4-rep02__t-tremolo__d-f__p-cc1p0_n120_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,tremolo,sustained,37,f,64,96,1.75,0.75,1272063169294978756,20260826,delayed_A4-cc1p0_n120-off0175-tremolo-rep02,2,1.0,1.0,120,data/midi/config_robustness/cc1p0_n120/delayed_A4-rep02__t-tremolo__d-f__p-cc1p0_n120_off0175.mid,data/model_audio/config_robustness/cc1p0_n120/delayed_A4-rep02__t-tremolo__d-f__p-cc1p0_n120_off0175.wav,generator_only_exploratory
