clip_id,source,model,profile,sweep_kind,prompt_id,pattern,register,technique,technique_class,technique_keyswitch,dynamic_label,cc1_initial,cc1_final,branch_offset_s,note_onset_s,seed,base_seed,noise_group,replicate,w_tech,w_cc,sampling_steps,midi_path,audio_path,analysis_tier
delayed_A4-rep01__t-pizzicato__d-f__p-cc3p0_n030_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,pizzicato,released,43,f,64,96,1.75,0.75,5549130136043767118,20260826,delayed_A4-cc3p0_n030-off0175-pizzicato-rep01,1,1.0,3.0,30,data/midi/config_robustness/cc3p0_n030/delayed_A4-rep01__t-pizzicato__d-f__p-cc3p0_n030_off0175.mid,data/model_audio/config_robustness/cc3p0_n030/delayed_A4-rep01__t-pizzicato__d-f__p-cc3p0_n030_off0175.wav,generator_only_exploratory
delayed_A4-rep02__t-pizzicato__d-f__p-cc3p0_n030_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,pizzicato,released,43,f,64,96,1.75,0.75,5287263528461355379,20260826,delayed_A4-cc3p0_n030-off0175-pizzicato-rep02,2,1.0,3.0,30,data/midi/config_robustness/cc3p0_n030/delayed_A4-rep02__t-pizzicato__d-f__p-cc3p0_n030_off0175.mid,data/model_audio/config_robustness/cc3p0_n030/delayed_A4-rep02__t-pizzicato__d-f__p-cc3p0_n030_off0175.wav,generator_only_exploratory
delayed_A4-rep01__t-spiccato__d-p__p-cc3p0_n030_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,spiccato,released,41,p,64,32,0.25,0.75,6527277742772173410,20260826,delayed_A4-cc3p0_n030-off0025-spiccato-rep01,1,1.0,3.0,30,data/midi/config_robustness/cc3p0_n030/delayed_A4-rep01__t-spiccato__d-p__p-cc3p0_n030_off0025.mid,data/model_audio/config_robustness/cc3p0_n030/delayed_A4-rep01__t-spiccato__d-p__p-cc3p0_n030_off0025.wav,generator_only_exploratory
delayed_A4-rep02__t-spiccato__d-p__p-cc3p0_n030_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,spiccato,released,41,p,64,32,0.25,0.75,6262714207806128570,20260826,delayed_A4-cc3p0_n030-off0025-spiccato-rep02,2,1.0,3.0,30,data/midi/config_robustness/cc3p0_n030/delayed_A4-rep02__t-spiccato__d-p__p-cc3p0_n030_off0025.mid,data/model_audio/config_robustness/cc3p0_n030/delayed_A4-rep02__t-spiccato__d-p__p-cc3p0_n030_off0025.wav,generator_only_exploratory
delayed_A4-rep01__t-spiccato__d-mf__p-cc3p0_n030_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,spiccato,released,41,mf,64,64,0.25,0.75,6527277742772173410,20260826,delayed_A4-cc3p0_n030-off0025-spiccato-rep01,1,1.0,3.0,30,data/midi/config_robustness/cc3p0_n030/delayed_A4-rep01__t-spiccato__d-mf__p-cc3p0_n030_off0025.mid,data/model_audio/config_robustness/cc3p0_n030/delayed_A4-rep01__t-spiccato__d-mf__p-cc3p0_n030_off0025.wav,generator_only_exploratory
delayed_A4-rep02__t-spiccato__d-mf__p-cc3p0_n030_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,spiccato,released,41,mf,64,64,0.25,0.75,6262714207806128570,20260826,delayed_A4-cc3p0_n030-off0025-spiccato-rep02,2,1.0,3.0,30,data/midi/config_robustness/cc3p0_n030/delayed_A4-rep02__t-spiccato__d-mf__p-cc3p0_n030_off0025.mid,data/model_audio/config_robustness/cc3p0_n030/delayed_A4-rep02__t-spiccato__d-mf__p-cc3p0_n030_off0025.wav,generator_only_exploratory
delayed_A4-rep01__t-spiccato__d-f__p-cc3p0_n030_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,spiccato,released,41,f,64,96,0.25,0.75,6527277742772173410,20260826,delayed_A4-cc3p0_n030-off0025-spiccato-rep01,1,1.0,3.0,30,data/midi/config_robustness/cc3p0_n030/delayed_A4-rep01__t-spiccato__d-f__p-cc3p0_n030_off0025.mid,data/model_audio/config_robustness/cc3p0_n030/delayed_A4-rep01__t-spiccato__d-f__p-cc3p0_n030_off0025.wav,generator_only_exploratory
delayed_A4-rep02__t-spiccato__d-f__p-cc3p0_n030_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,spiccato,released,41,f,64,96,0.25,0.75,6262714207806128570,20260826,delayed_A4-cc3p0_n030-off0025-spiccato-rep02,2,1.0,3.0,30,data/midi/config_robustness/cc3p0_n030/delayed_A4-rep02__t-spiccato__d-f__p-cc3p0_n030_off0025.mid,data/model_audio/config_robustness/cc3p0_n030/delayed_A4-rep02__t-spiccato__d-f__p-cc3p0_n030_off0025.wav,generator_only_exploratory
delayed_A4-rep01__t-spiccato__d-p__p-cc3p0_n030_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,spiccato,released,41,p,64,32,1.75,0.75,7258377636311926352,20260826,delayed_A4-cc3p0_n030-off0175-spiccato-rep01,1,1.0,3.0,30,data/midi/config_robustness/cc3p0_n030/delayed_A4-rep01__t-spiccato__d-p__p-cc3p0_n030_off0175.mid,data/model_audio/config_robustness/cc3p0_n030/delayed_A4-rep01__t-spiccato__d-p__p-cc3p0_n030_off0175.wav,generator_only_exploratory
delayed_A4-rep02__t-spiccato__d-p__p-cc3p0_n030_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,spiccato,released,41,p,64,32,1.75,0.75,1542238577571807928,20260826,delayed_A4-cc3p0_n030-off0175-spiccato-rep02,2,1.0,3.0,30,data/midi/config_robustness/cc3p0_n030/delayed_A4-rep02__t-spiccato__d-p__p-cc3p0_n030_off0175.mid,data/model_audio/config_robustness/cc3p0_n030/delayed_A4-rep02__t-spiccato__d-p__p-cc3p0_n030_off0175.wav,generator_only_exploratory
delayed_A4-rep01__t-spiccato__d-mf__p-cc3p0_n030_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,spiccato,released,41,mf,64,64,1.75,0.75,7258377636311926352,20260826,delayed_A4-cc3p0_n030-off0175-spiccato-rep01,1,1.0,3.0,30,data/midi/config_robustness/cc3p0_n030/delayed_A4-rep01__t-spiccato__d-mf__p-cc3p0_n030_off0175.mid,data/model_audio/config_robustness/cc3p0_n030/delayed_A4-rep01__t-spiccato__d-mf__p-cc3p0_n030_off0175.wav,generator_only_exploratory
delayed_A4-rep02__t-spiccato__d-mf__p-cc3p0_n030_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,spiccato,released,41,mf,64,64,1.75,0.75,1542238577571807928,20260826,delayed_A4-cc3p0_n030-off0175-spiccato-rep02,2,1.0,3.0,30,data/midi/config_robustness/cc3p0_n030/delayed_A4-rep02__t-spiccato__d-mf__p-cc3p0_n030_off0175.mid,data/model_audio/config_robustness/cc3p0_n030/delayed_A4-rep02__t-spiccato__d-mf__p-cc3p0_n030_off0175.wav,generator_only_exploratory
delayed_A4-rep01__t-spiccato__d-f__p-cc3p0_n030_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,spiccato,released,41,f,64,96,1.75,0.75,7258377636311926352,20260826,delayed_A4-cc3p0_n030-off0175-spiccato-rep01,1,1.0,3.0,30,data/midi/config_robustness/cc3p0_n030/delayed_A4-rep01__t-spiccato__d-f__p-cc3p0_n030_off0175.mid,data/model_audio/config_robustness/cc3p0_n030/delayed_A4-rep01__t-spiccato__d-f__p-cc3p0_n030_off0175.wav,generator_only_exploratory
delayed_A4-rep02__t-spiccato__d-f__p-cc3p0_n030_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,spiccato,released,41,f,64,96,1.75,0.75,1542238577571807928,20260826,delayed_A4-cc3p0_n030-off0175-spiccato-rep02,2,1.0,3.0,30,data/midi/config_robustness/cc3p0_n030/delayed_A4-rep02__t-spiccato__d-f__p-cc3p0_n030_off0175.mid,data/model_audio/config_robustness/cc3p0_n030/delayed_A4-rep02__t-spiccato__d-f__p-cc3p0_n030_off0175.wav,generator_only_exploratory
delayed_A4-rep01__t-sustain__d-p__p-cc3p0_n030_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,sustain,sustained,36,p,64,32,0.25,0.75,8923061658533444139,20260826,delayed_A4-cc3p0_n030-off0025-sustain-rep01,1,1.0,3.0,30,data/midi/config_robustness/cc3p0_n030/delayed_A4-rep01__t-sustain__d-p__p-cc3p0_n030_off0025.mid,data/model_audio/config_robustness/cc3p0_n030/delayed_A4-rep01__t-sustain__d-p__p-cc3p0_n030_off0025.wav,generator_only_exploratory
delayed_A4-rep02__t-sustain__d-p__p-cc3p0_n030_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,sustain,sustained,36,p,64,32,0.25,0.75,6309702586837956841,20260826,delayed_A4-cc3p0_n030-off0025-sustain-rep02,2,1.0,3.0,30,data/midi/config_robustness/cc3p0_n030/delayed_A4-rep02__t-sustain__d-p__p-cc3p0_n030_off0025.mid,data/model_audio/config_robustness/cc3p0_n030/delayed_A4-rep02__t-sustain__d-p__p-cc3p0_n030_off0025.wav,generator_only_exploratory
delayed_A4-rep01__t-sustain__d-mf__p-cc3p0_n030_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,sustain,sustained,36,mf,64,64,0.25,0.75,8923061658533444139,20260826,delayed_A4-cc3p0_n030-off0025-sustain-rep01,1,1.0,3.0,30,data/midi/config_robustness/cc3p0_n030/delayed_A4-rep01__t-sustain__d-mf__p-cc3p0_n030_off0025.mid,data/model_audio/config_robustness/cc3p0_n030/delayed_A4-rep01__t-sustain__d-mf__p-cc3p0_n030_off0025.wav,generator_only_exploratory
delayed_A4-rep02__t-sustain__d-mf__p-cc3p0_n030_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,sustain,sustained,36,mf,64,64,0.25,0.75,6309702586837956841,20260826,delayed_A4-cc3p0_n030-off0025-sustain-rep02,2,1.0,3.0,30,data/midi/config_robustness/cc3p0_n030/delayed_A4-rep02__t-sustain__d-mf__p-cc3p0_n030_off0025.mid,data/model_audio/config_robustness/cc3p0_n030/delayed_A4-rep02__t-sustain__d-mf__p-cc3p0_n030_off0025.wav,generator_only_exploratory
delayed_A4-rep01__t-sustain__d-f__p-cc3p0_n030_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,sustain,sustained,36,f,64,96,0.25,0.75,8923061658533444139,20260826,delayed_A4-cc3p0_n030-off0025-sustain-rep01,1,1.0,3.0,30,data/midi/config_robustness/cc3p0_n030/delayed_A4-rep01__t-sustain__d-f__p-cc3p0_n030_off0025.mid,data/model_audio/config_robustness/cc3p0_n030/delayed_A4-rep01__t-sustain__d-f__p-cc3p0_n030_off0025.wav,generator_only_exploratory
delayed_A4-rep02__t-sustain__d-f__p-cc3p0_n030_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,sustain,sustained,36,f,64,96,0.25,0.75,6309702586837956841,20260826,delayed_A4-cc3p0_n030-off0025-sustain-rep02,2,1.0,3.0,30,data/midi/config_robustness/cc3p0_n030/delayed_A4-rep02__t-sustain__d-f__p-cc3p0_n030_off0025.mid,data/model_audio/config_robustness/cc3p0_n030/delayed_A4-rep02__t-sustain__d-f__p-cc3p0_n030_off0025.wav,generator_only_exploratory
delayed_A4-rep01__t-sustain__d-p__p-cc3p0_n030_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,sustain,sustained,36,p,64,32,1.75,0.75,7306753974712210009,20260826,delayed_A4-cc3p0_n030-off0175-sustain-rep01,1,1.0,3.0,30,data/midi/config_robustness/cc3p0_n030/delayed_A4-rep01__t-sustain__d-p__p-cc3p0_n030_off0175.mid,data/model_audio/config_robustness/cc3p0_n030/delayed_A4-rep01__t-sustain__d-p__p-cc3p0_n030_off0175.wav,generator_only_exploratory
delayed_A4-rep02__t-sustain__d-p__p-cc3p0_n030_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,sustain,sustained,36,p,64,32,1.75,0.75,8225852223957508458,20260826,delayed_A4-cc3p0_n030-off0175-sustain-rep02,2,1.0,3.0,30,data/midi/config_robustness/cc3p0_n030/delayed_A4-rep02__t-sustain__d-p__p-cc3p0_n030_off0175.mid,data/model_audio/config_robustness/cc3p0_n030/delayed_A4-rep02__t-sustain__d-p__p-cc3p0_n030_off0175.wav,generator_only_exploratory
delayed_A4-rep01__t-sustain__d-mf__p-cc3p0_n030_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,sustain,sustained,36,mf,64,64,1.75,0.75,7306753974712210009,20260826,delayed_A4-cc3p0_n030-off0175-sustain-rep01,1,1.0,3.0,30,data/midi/config_robustness/cc3p0_n030/delayed_A4-rep01__t-sustain__d-mf__p-cc3p0_n030_off0175.mid,data/model_audio/config_robustness/cc3p0_n030/delayed_A4-rep01__t-sustain__d-mf__p-cc3p0_n030_off0175.wav,generator_only_exploratory
delayed_A4-rep02__t-sustain__d-mf__p-cc3p0_n030_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,sustain,sustained,36,mf,64,64,1.75,0.75,8225852223957508458,20260826,delayed_A4-cc3p0_n030-off0175-sustain-rep02,2,1.0,3.0,30,data/midi/config_robustness/cc3p0_n030/delayed_A4-rep02__t-sustain__d-mf__p-cc3p0_n030_off0175.mid,data/model_audio/config_robustness/cc3p0_n030/delayed_A4-rep02__t-sustain__d-mf__p-cc3p0_n030_off0175.wav,generator_only_exploratory
delayed_A4-rep01__t-sustain__d-f__p-cc3p0_n030_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,sustain,sustained,36,f,64,96,1.75,0.75,7306753974712210009,20260826,delayed_A4-cc3p0_n030-off0175-sustain-rep01,1,1.0,3.0,30,data/midi/config_robustness/cc3p0_n030/delayed_A4-rep01__t-sustain__d-f__p-cc3p0_n030_off0175.mid,data/model_audio/config_robustness/cc3p0_n030/delayed_A4-rep01__t-sustain__d-f__p-cc3p0_n030_off0175.wav,generator_only_exploratory
delayed_A4-rep02__t-sustain__d-f__p-cc3p0_n030_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,sustain,sustained,36,f,64,96,1.75,0.75,8225852223957508458,20260826,delayed_A4-cc3p0_n030-off0175-sustain-rep02,2,1.0,3.0,30,data/midi/config_robustness/cc3p0_n030/delayed_A4-rep02__t-sustain__d-f__p-cc3p0_n030_off0175.mid,data/model_audio/config_robustness/cc3p0_n030/delayed_A4-rep02__t-sustain__d-f__p-cc3p0_n030_off0175.wav,generator_only_exploratory
delayed_A4-rep01__t-tremolo__d-p__p-cc3p0_n030_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,tremolo,sustained,37,p,64,32,0.25,0.75,3119878537850260175,20260826,delayed_A4-cc3p0_n030-off0025-tremolo-rep01,1,1.0,3.0,30,data/midi/config_robustness/cc3p0_n030/delayed_A4-rep01__t-tremolo__d-p__p-cc3p0_n030_off0025.mid,data/model_audio/config_robustness/cc3p0_n030/delayed_A4-rep01__t-tremolo__d-p__p-cc3p0_n030_off0025.wav,generator_only_exploratory
delayed_A4-rep02__t-tremolo__d-p__p-cc3p0_n030_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,tremolo,sustained,37,p,64,32,0.25,0.75,7049413687874502299,20260826,delayed_A4-cc3p0_n030-off0025-tremolo-rep02,2,1.0,3.0,30,data/midi/config_robustness/cc3p0_n030/delayed_A4-rep02__t-tremolo__d-p__p-cc3p0_n030_off0025.mid,data/model_audio/config_robustness/cc3p0_n030/delayed_A4-rep02__t-tremolo__d-p__p-cc3p0_n030_off0025.wav,generator_only_exploratory
delayed_A4-rep01__t-tremolo__d-mf__p-cc3p0_n030_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,tremolo,sustained,37,mf,64,64,0.25,0.75,3119878537850260175,20260826,delayed_A4-cc3p0_n030-off0025-tremolo-rep01,1,1.0,3.0,30,data/midi/config_robustness/cc3p0_n030/delayed_A4-rep01__t-tremolo__d-mf__p-cc3p0_n030_off0025.mid,data/model_audio/config_robustness/cc3p0_n030/delayed_A4-rep01__t-tremolo__d-mf__p-cc3p0_n030_off0025.wav,generator_only_exploratory
delayed_A4-rep02__t-tremolo__d-mf__p-cc3p0_n030_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,tremolo,sustained,37,mf,64,64,0.25,0.75,7049413687874502299,20260826,delayed_A4-cc3p0_n030-off0025-tremolo-rep02,2,1.0,3.0,30,data/midi/config_robustness/cc3p0_n030/delayed_A4-rep02__t-tremolo__d-mf__p-cc3p0_n030_off0025.mid,data/model_audio/config_robustness/cc3p0_n030/delayed_A4-rep02__t-tremolo__d-mf__p-cc3p0_n030_off0025.wav,generator_only_exploratory
delayed_A4-rep01__t-tremolo__d-f__p-cc3p0_n030_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,tremolo,sustained,37,f,64,96,0.25,0.75,3119878537850260175,20260826,delayed_A4-cc3p0_n030-off0025-tremolo-rep01,1,1.0,3.0,30,data/midi/config_robustness/cc3p0_n030/delayed_A4-rep01__t-tremolo__d-f__p-cc3p0_n030_off0025.mid,data/model_audio/config_robustness/cc3p0_n030/delayed_A4-rep01__t-tremolo__d-f__p-cc3p0_n030_off0025.wav,generator_only_exploratory
delayed_A4-rep02__t-tremolo__d-f__p-cc3p0_n030_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,tremolo,sustained,37,f,64,96,0.25,0.75,7049413687874502299,20260826,delayed_A4-cc3p0_n030-off0025-tremolo-rep02,2,1.0,3.0,30,data/midi/config_robustness/cc3p0_n030/delayed_A4-rep02__t-tremolo__d-f__p-cc3p0_n030_off0025.mid,data/model_audio/config_robustness/cc3p0_n030/delayed_A4-rep02__t-tremolo__d-f__p-cc3p0_n030_off0025.wav,generator_only_exploratory
delayed_A4-rep01__t-tremolo__d-p__p-cc3p0_n030_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,tremolo,sustained,37,p,64,32,1.75,0.75,9069956994648307306,20260826,delayed_A4-cc3p0_n030-off0175-tremolo-rep01,1,1.0,3.0,30,data/midi/config_robustness/cc3p0_n030/delayed_A4-rep01__t-tremolo__d-p__p-cc3p0_n030_off0175.mid,data/model_audio/config_robustness/cc3p0_n030/delayed_A4-rep01__t-tremolo__d-p__p-cc3p0_n030_off0175.wav,generator_only_exploratory
delayed_A4-rep02__t-tremolo__d-p__p-cc3p0_n030_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,tremolo,sustained,37,p,64,32,1.75,0.75,4432055034032643578,20260826,delayed_A4-cc3p0_n030-off0175-tremolo-rep02,2,1.0,3.0,30,data/midi/config_robustness/cc3p0_n030/delayed_A4-rep02__t-tremolo__d-p__p-cc3p0_n030_off0175.mid,data/model_audio/config_robustness/cc3p0_n030/delayed_A4-rep02__t-tremolo__d-p__p-cc3p0_n030_off0175.wav,generator_only_exploratory
delayed_A4-rep01__t-tremolo__d-mf__p-cc3p0_n030_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,tremolo,sustained,37,mf,64,64,1.75,0.75,9069956994648307306,20260826,delayed_A4-cc3p0_n030-off0175-tremolo-rep01,1,1.0,3.0,30,data/midi/config_robustness/cc3p0_n030/delayed_A4-rep01__t-tremolo__d-mf__p-cc3p0_n030_off0175.mid,data/model_audio/config_robustness/cc3p0_n030/delayed_A4-rep01__t-tremolo__d-mf__p-cc3p0_n030_off0175.wav,generator_only_exploratory
delayed_A4-rep02__t-tremolo__d-mf__p-cc3p0_n030_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,tremolo,sustained,37,mf,64,64,1.75,0.75,4432055034032643578,20260826,delayed_A4-cc3p0_n030-off0175-tremolo-rep02,2,1.0,3.0,30,data/midi/config_robustness/cc3p0_n030/delayed_A4-rep02__t-tremolo__d-mf__p-cc3p0_n030_off0175.mid,data/model_audio/config_robustness/cc3p0_n030/delayed_A4-rep02__t-tremolo__d-mf__p-cc3p0_n030_off0175.wav,generator_only_exploratory
delayed_A4-rep01__t-tremolo__d-f__p-cc3p0_n030_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,tremolo,sustained,37,f,64,96,1.75,0.75,9069956994648307306,20260826,delayed_A4-cc3p0_n030-off0175-tremolo-rep01,1,1.0,3.0,30,data/midi/config_robustness/cc3p0_n030/delayed_A4-rep01__t-tremolo__d-f__p-cc3p0_n030_off0175.mid,data/model_audio/config_robustness/cc3p0_n030/delayed_A4-rep01__t-tremolo__d-f__p-cc3p0_n030_off0175.wav,generator_only_exploratory
delayed_A4-rep02__t-tremolo__d-f__p-cc3p0_n030_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,tremolo,sustained,37,f,64,96,1.75,0.75,4432055034032643578,20260826,delayed_A4-cc3p0_n030-off0175-tremolo-rep02,2,1.0,3.0,30,data/midi/config_robustness/cc3p0_n030/delayed_A4-rep02__t-tremolo__d-f__p-cc3p0_n030_off0175.mid,data/model_audio/config_robustness/cc3p0_n030/delayed_A4-rep02__t-tremolo__d-f__p-cc3p0_n030_off0175.wav,generator_only_exploratory
