clip_id,source,model,profile,sweep_kind,prompt_id,pattern,register,technique,technique_class,technique_keyswitch,dynamic_label,cc1_initial,cc1_final,branch_offset_s,note_onset_s,seed,base_seed,noise_group,replicate,w_tech,w_cc,sampling_steps,midi_path,audio_path,analysis_tier
delayed_A4-rep01__t-pizzicato__d-f__p-cc2p0_n030_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,pizzicato,released,43,f,64,96,1.75,0.75,6851606395803684683,20260826,delayed_A4-cc2p0_n030-off0175-pizzicato-rep01,1,1.0,2.0,30,data/midi/config_robustness/cc2p0_n030/delayed_A4-rep01__t-pizzicato__d-f__p-cc2p0_n030_off0175.mid,data/model_audio/config_robustness/cc2p0_n030/delayed_A4-rep01__t-pizzicato__d-f__p-cc2p0_n030_off0175.wav,generator_only_exploratory
delayed_A4-rep02__t-pizzicato__d-f__p-cc2p0_n030_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,pizzicato,released,43,f,64,96,1.75,0.75,950775491013258168,20260826,delayed_A4-cc2p0_n030-off0175-pizzicato-rep02,2,1.0,2.0,30,data/midi/config_robustness/cc2p0_n030/delayed_A4-rep02__t-pizzicato__d-f__p-cc2p0_n030_off0175.mid,data/model_audio/config_robustness/cc2p0_n030/delayed_A4-rep02__t-pizzicato__d-f__p-cc2p0_n030_off0175.wav,generator_only_exploratory
delayed_A4-rep01__t-spiccato__d-p__p-cc2p0_n030_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,spiccato,released,41,p,64,32,0.25,0.75,4290459951480042755,20260826,delayed_A4-cc2p0_n030-off0025-spiccato-rep01,1,1.0,2.0,30,data/midi/config_robustness/cc2p0_n030/delayed_A4-rep01__t-spiccato__d-p__p-cc2p0_n030_off0025.mid,data/model_audio/config_robustness/cc2p0_n030/delayed_A4-rep01__t-spiccato__d-p__p-cc2p0_n030_off0025.wav,generator_only_exploratory
delayed_A4-rep02__t-spiccato__d-p__p-cc2p0_n030_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,spiccato,released,41,p,64,32,0.25,0.75,8684321694901154702,20260826,delayed_A4-cc2p0_n030-off0025-spiccato-rep02,2,1.0,2.0,30,data/midi/config_robustness/cc2p0_n030/delayed_A4-rep02__t-spiccato__d-p__p-cc2p0_n030_off0025.mid,data/model_audio/config_robustness/cc2p0_n030/delayed_A4-rep02__t-spiccato__d-p__p-cc2p0_n030_off0025.wav,generator_only_exploratory
delayed_A4-rep01__t-spiccato__d-mf__p-cc2p0_n030_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,spiccato,released,41,mf,64,64,0.25,0.75,4290459951480042755,20260826,delayed_A4-cc2p0_n030-off0025-spiccato-rep01,1,1.0,2.0,30,data/midi/config_robustness/cc2p0_n030/delayed_A4-rep01__t-spiccato__d-mf__p-cc2p0_n030_off0025.mid,data/model_audio/config_robustness/cc2p0_n030/delayed_A4-rep01__t-spiccato__d-mf__p-cc2p0_n030_off0025.wav,generator_only_exploratory
delayed_A4-rep02__t-spiccato__d-mf__p-cc2p0_n030_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,spiccato,released,41,mf,64,64,0.25,0.75,8684321694901154702,20260826,delayed_A4-cc2p0_n030-off0025-spiccato-rep02,2,1.0,2.0,30,data/midi/config_robustness/cc2p0_n030/delayed_A4-rep02__t-spiccato__d-mf__p-cc2p0_n030_off0025.mid,data/model_audio/config_robustness/cc2p0_n030/delayed_A4-rep02__t-spiccato__d-mf__p-cc2p0_n030_off0025.wav,generator_only_exploratory
delayed_A4-rep01__t-spiccato__d-f__p-cc2p0_n030_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,spiccato,released,41,f,64,96,0.25,0.75,4290459951480042755,20260826,delayed_A4-cc2p0_n030-off0025-spiccato-rep01,1,1.0,2.0,30,data/midi/config_robustness/cc2p0_n030/delayed_A4-rep01__t-spiccato__d-f__p-cc2p0_n030_off0025.mid,data/model_audio/config_robustness/cc2p0_n030/delayed_A4-rep01__t-spiccato__d-f__p-cc2p0_n030_off0025.wav,generator_only_exploratory
delayed_A4-rep02__t-spiccato__d-f__p-cc2p0_n030_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,spiccato,released,41,f,64,96,0.25,0.75,8684321694901154702,20260826,delayed_A4-cc2p0_n030-off0025-spiccato-rep02,2,1.0,2.0,30,data/midi/config_robustness/cc2p0_n030/delayed_A4-rep02__t-spiccato__d-f__p-cc2p0_n030_off0025.mid,data/model_audio/config_robustness/cc2p0_n030/delayed_A4-rep02__t-spiccato__d-f__p-cc2p0_n030_off0025.wav,generator_only_exploratory
delayed_A4-rep01__t-spiccato__d-p__p-cc2p0_n030_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,spiccato,released,41,p,64,32,1.75,0.75,2233655452743409475,20260826,delayed_A4-cc2p0_n030-off0175-spiccato-rep01,1,1.0,2.0,30,data/midi/config_robustness/cc2p0_n030/delayed_A4-rep01__t-spiccato__d-p__p-cc2p0_n030_off0175.mid,data/model_audio/config_robustness/cc2p0_n030/delayed_A4-rep01__t-spiccato__d-p__p-cc2p0_n030_off0175.wav,generator_only_exploratory
delayed_A4-rep02__t-spiccato__d-p__p-cc2p0_n030_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,spiccato,released,41,p,64,32,1.75,0.75,891979269435799844,20260826,delayed_A4-cc2p0_n030-off0175-spiccato-rep02,2,1.0,2.0,30,data/midi/config_robustness/cc2p0_n030/delayed_A4-rep02__t-spiccato__d-p__p-cc2p0_n030_off0175.mid,data/model_audio/config_robustness/cc2p0_n030/delayed_A4-rep02__t-spiccato__d-p__p-cc2p0_n030_off0175.wav,generator_only_exploratory
delayed_A4-rep01__t-spiccato__d-mf__p-cc2p0_n030_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,spiccato,released,41,mf,64,64,1.75,0.75,2233655452743409475,20260826,delayed_A4-cc2p0_n030-off0175-spiccato-rep01,1,1.0,2.0,30,data/midi/config_robustness/cc2p0_n030/delayed_A4-rep01__t-spiccato__d-mf__p-cc2p0_n030_off0175.mid,data/model_audio/config_robustness/cc2p0_n030/delayed_A4-rep01__t-spiccato__d-mf__p-cc2p0_n030_off0175.wav,generator_only_exploratory
delayed_A4-rep02__t-spiccato__d-mf__p-cc2p0_n030_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,spiccato,released,41,mf,64,64,1.75,0.75,891979269435799844,20260826,delayed_A4-cc2p0_n030-off0175-spiccato-rep02,2,1.0,2.0,30,data/midi/config_robustness/cc2p0_n030/delayed_A4-rep02__t-spiccato__d-mf__p-cc2p0_n030_off0175.mid,data/model_audio/config_robustness/cc2p0_n030/delayed_A4-rep02__t-spiccato__d-mf__p-cc2p0_n030_off0175.wav,generator_only_exploratory
delayed_A4-rep01__t-spiccato__d-f__p-cc2p0_n030_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,spiccato,released,41,f,64,96,1.75,0.75,2233655452743409475,20260826,delayed_A4-cc2p0_n030-off0175-spiccato-rep01,1,1.0,2.0,30,data/midi/config_robustness/cc2p0_n030/delayed_A4-rep01__t-spiccato__d-f__p-cc2p0_n030_off0175.mid,data/model_audio/config_robustness/cc2p0_n030/delayed_A4-rep01__t-spiccato__d-f__p-cc2p0_n030_off0175.wav,generator_only_exploratory
delayed_A4-rep02__t-spiccato__d-f__p-cc2p0_n030_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,spiccato,released,41,f,64,96,1.75,0.75,891979269435799844,20260826,delayed_A4-cc2p0_n030-off0175-spiccato-rep02,2,1.0,2.0,30,data/midi/config_robustness/cc2p0_n030/delayed_A4-rep02__t-spiccato__d-f__p-cc2p0_n030_off0175.mid,data/model_audio/config_robustness/cc2p0_n030/delayed_A4-rep02__t-spiccato__d-f__p-cc2p0_n030_off0175.wav,generator_only_exploratory
delayed_A4-rep01__t-sustain__d-p__p-cc2p0_n030_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,sustain,sustained,36,p,64,32,0.25,0.75,6578154466876326587,20260826,delayed_A4-cc2p0_n030-off0025-sustain-rep01,1,1.0,2.0,30,data/midi/config_robustness/cc2p0_n030/delayed_A4-rep01__t-sustain__d-p__p-cc2p0_n030_off0025.mid,data/model_audio/config_robustness/cc2p0_n030/delayed_A4-rep01__t-sustain__d-p__p-cc2p0_n030_off0025.wav,generator_only_exploratory
delayed_A4-rep02__t-sustain__d-p__p-cc2p0_n030_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,sustain,sustained,36,p,64,32,0.25,0.75,3247690998782933800,20260826,delayed_A4-cc2p0_n030-off0025-sustain-rep02,2,1.0,2.0,30,data/midi/config_robustness/cc2p0_n030/delayed_A4-rep02__t-sustain__d-p__p-cc2p0_n030_off0025.mid,data/model_audio/config_robustness/cc2p0_n030/delayed_A4-rep02__t-sustain__d-p__p-cc2p0_n030_off0025.wav,generator_only_exploratory
delayed_A4-rep01__t-sustain__d-mf__p-cc2p0_n030_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,sustain,sustained,36,mf,64,64,0.25,0.75,6578154466876326587,20260826,delayed_A4-cc2p0_n030-off0025-sustain-rep01,1,1.0,2.0,30,data/midi/config_robustness/cc2p0_n030/delayed_A4-rep01__t-sustain__d-mf__p-cc2p0_n030_off0025.mid,data/model_audio/config_robustness/cc2p0_n030/delayed_A4-rep01__t-sustain__d-mf__p-cc2p0_n030_off0025.wav,generator_only_exploratory
delayed_A4-rep02__t-sustain__d-mf__p-cc2p0_n030_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,sustain,sustained,36,mf,64,64,0.25,0.75,3247690998782933800,20260826,delayed_A4-cc2p0_n030-off0025-sustain-rep02,2,1.0,2.0,30,data/midi/config_robustness/cc2p0_n030/delayed_A4-rep02__t-sustain__d-mf__p-cc2p0_n030_off0025.mid,data/model_audio/config_robustness/cc2p0_n030/delayed_A4-rep02__t-sustain__d-mf__p-cc2p0_n030_off0025.wav,generator_only_exploratory
delayed_A4-rep01__t-sustain__d-f__p-cc2p0_n030_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,sustain,sustained,36,f,64,96,0.25,0.75,6578154466876326587,20260826,delayed_A4-cc2p0_n030-off0025-sustain-rep01,1,1.0,2.0,30,data/midi/config_robustness/cc2p0_n030/delayed_A4-rep01__t-sustain__d-f__p-cc2p0_n030_off0025.mid,data/model_audio/config_robustness/cc2p0_n030/delayed_A4-rep01__t-sustain__d-f__p-cc2p0_n030_off0025.wav,generator_only_exploratory
delayed_A4-rep02__t-sustain__d-f__p-cc2p0_n030_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,sustain,sustained,36,f,64,96,0.25,0.75,3247690998782933800,20260826,delayed_A4-cc2p0_n030-off0025-sustain-rep02,2,1.0,2.0,30,data/midi/config_robustness/cc2p0_n030/delayed_A4-rep02__t-sustain__d-f__p-cc2p0_n030_off0025.mid,data/model_audio/config_robustness/cc2p0_n030/delayed_A4-rep02__t-sustain__d-f__p-cc2p0_n030_off0025.wav,generator_only_exploratory
delayed_A4-rep01__t-sustain__d-p__p-cc2p0_n030_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,sustain,sustained,36,p,64,32,1.75,0.75,3955543450062332996,20260826,delayed_A4-cc2p0_n030-off0175-sustain-rep01,1,1.0,2.0,30,data/midi/config_robustness/cc2p0_n030/delayed_A4-rep01__t-sustain__d-p__p-cc2p0_n030_off0175.mid,data/model_audio/config_robustness/cc2p0_n030/delayed_A4-rep01__t-sustain__d-p__p-cc2p0_n030_off0175.wav,generator_only_exploratory
delayed_A4-rep02__t-sustain__d-p__p-cc2p0_n030_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,sustain,sustained,36,p,64,32,1.75,0.75,5718416136307833868,20260826,delayed_A4-cc2p0_n030-off0175-sustain-rep02,2,1.0,2.0,30,data/midi/config_robustness/cc2p0_n030/delayed_A4-rep02__t-sustain__d-p__p-cc2p0_n030_off0175.mid,data/model_audio/config_robustness/cc2p0_n030/delayed_A4-rep02__t-sustain__d-p__p-cc2p0_n030_off0175.wav,generator_only_exploratory
delayed_A4-rep01__t-sustain__d-mf__p-cc2p0_n030_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,sustain,sustained,36,mf,64,64,1.75,0.75,3955543450062332996,20260826,delayed_A4-cc2p0_n030-off0175-sustain-rep01,1,1.0,2.0,30,data/midi/config_robustness/cc2p0_n030/delayed_A4-rep01__t-sustain__d-mf__p-cc2p0_n030_off0175.mid,data/model_audio/config_robustness/cc2p0_n030/delayed_A4-rep01__t-sustain__d-mf__p-cc2p0_n030_off0175.wav,generator_only_exploratory
delayed_A4-rep02__t-sustain__d-mf__p-cc2p0_n030_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,sustain,sustained,36,mf,64,64,1.75,0.75,5718416136307833868,20260826,delayed_A4-cc2p0_n030-off0175-sustain-rep02,2,1.0,2.0,30,data/midi/config_robustness/cc2p0_n030/delayed_A4-rep02__t-sustain__d-mf__p-cc2p0_n030_off0175.mid,data/model_audio/config_robustness/cc2p0_n030/delayed_A4-rep02__t-sustain__d-mf__p-cc2p0_n030_off0175.wav,generator_only_exploratory
delayed_A4-rep01__t-sustain__d-f__p-cc2p0_n030_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,sustain,sustained,36,f,64,96,1.75,0.75,3955543450062332996,20260826,delayed_A4-cc2p0_n030-off0175-sustain-rep01,1,1.0,2.0,30,data/midi/config_robustness/cc2p0_n030/delayed_A4-rep01__t-sustain__d-f__p-cc2p0_n030_off0175.mid,data/model_audio/config_robustness/cc2p0_n030/delayed_A4-rep01__t-sustain__d-f__p-cc2p0_n030_off0175.wav,generator_only_exploratory
delayed_A4-rep02__t-sustain__d-f__p-cc2p0_n030_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,sustain,sustained,36,f,64,96,1.75,0.75,5718416136307833868,20260826,delayed_A4-cc2p0_n030-off0175-sustain-rep02,2,1.0,2.0,30,data/midi/config_robustness/cc2p0_n030/delayed_A4-rep02__t-sustain__d-f__p-cc2p0_n030_off0175.mid,data/model_audio/config_robustness/cc2p0_n030/delayed_A4-rep02__t-sustain__d-f__p-cc2p0_n030_off0175.wav,generator_only_exploratory
delayed_A4-rep01__t-tremolo__d-p__p-cc2p0_n030_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,tremolo,sustained,37,p,64,32,0.25,0.75,8000620164347769587,20260826,delayed_A4-cc2p0_n030-off0025-tremolo-rep01,1,1.0,2.0,30,data/midi/config_robustness/cc2p0_n030/delayed_A4-rep01__t-tremolo__d-p__p-cc2p0_n030_off0025.mid,data/model_audio/config_robustness/cc2p0_n030/delayed_A4-rep01__t-tremolo__d-p__p-cc2p0_n030_off0025.wav,generator_only_exploratory
delayed_A4-rep02__t-tremolo__d-p__p-cc2p0_n030_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,tremolo,sustained,37,p,64,32,0.25,0.75,18731935419925239,20260826,delayed_A4-cc2p0_n030-off0025-tremolo-rep02,2,1.0,2.0,30,data/midi/config_robustness/cc2p0_n030/delayed_A4-rep02__t-tremolo__d-p__p-cc2p0_n030_off0025.mid,data/model_audio/config_robustness/cc2p0_n030/delayed_A4-rep02__t-tremolo__d-p__p-cc2p0_n030_off0025.wav,generator_only_exploratory
delayed_A4-rep01__t-tremolo__d-mf__p-cc2p0_n030_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,tremolo,sustained,37,mf,64,64,0.25,0.75,8000620164347769587,20260826,delayed_A4-cc2p0_n030-off0025-tremolo-rep01,1,1.0,2.0,30,data/midi/config_robustness/cc2p0_n030/delayed_A4-rep01__t-tremolo__d-mf__p-cc2p0_n030_off0025.mid,data/model_audio/config_robustness/cc2p0_n030/delayed_A4-rep01__t-tremolo__d-mf__p-cc2p0_n030_off0025.wav,generator_only_exploratory
delayed_A4-rep02__t-tremolo__d-mf__p-cc2p0_n030_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,tremolo,sustained,37,mf,64,64,0.25,0.75,18731935419925239,20260826,delayed_A4-cc2p0_n030-off0025-tremolo-rep02,2,1.0,2.0,30,data/midi/config_robustness/cc2p0_n030/delayed_A4-rep02__t-tremolo__d-mf__p-cc2p0_n030_off0025.mid,data/model_audio/config_robustness/cc2p0_n030/delayed_A4-rep02__t-tremolo__d-mf__p-cc2p0_n030_off0025.wav,generator_only_exploratory
delayed_A4-rep01__t-tremolo__d-f__p-cc2p0_n030_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,tremolo,sustained,37,f,64,96,0.25,0.75,8000620164347769587,20260826,delayed_A4-cc2p0_n030-off0025-tremolo-rep01,1,1.0,2.0,30,data/midi/config_robustness/cc2p0_n030/delayed_A4-rep01__t-tremolo__d-f__p-cc2p0_n030_off0025.mid,data/model_audio/config_robustness/cc2p0_n030/delayed_A4-rep01__t-tremolo__d-f__p-cc2p0_n030_off0025.wav,generator_only_exploratory
delayed_A4-rep02__t-tremolo__d-f__p-cc2p0_n030_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,tremolo,sustained,37,f,64,96,0.25,0.75,18731935419925239,20260826,delayed_A4-cc2p0_n030-off0025-tremolo-rep02,2,1.0,2.0,30,data/midi/config_robustness/cc2p0_n030/delayed_A4-rep02__t-tremolo__d-f__p-cc2p0_n030_off0025.mid,data/model_audio/config_robustness/cc2p0_n030/delayed_A4-rep02__t-tremolo__d-f__p-cc2p0_n030_off0025.wav,generator_only_exploratory
delayed_A4-rep01__t-tremolo__d-p__p-cc2p0_n030_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,tremolo,sustained,37,p,64,32,1.75,0.75,7315527092590631102,20260826,delayed_A4-cc2p0_n030-off0175-tremolo-rep01,1,1.0,2.0,30,data/midi/config_robustness/cc2p0_n030/delayed_A4-rep01__t-tremolo__d-p__p-cc2p0_n030_off0175.mid,data/model_audio/config_robustness/cc2p0_n030/delayed_A4-rep01__t-tremolo__d-p__p-cc2p0_n030_off0175.wav,generator_only_exploratory
delayed_A4-rep02__t-tremolo__d-p__p-cc2p0_n030_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,tremolo,sustained,37,p,64,32,1.75,0.75,7066174883748296856,20260826,delayed_A4-cc2p0_n030-off0175-tremolo-rep02,2,1.0,2.0,30,data/midi/config_robustness/cc2p0_n030/delayed_A4-rep02__t-tremolo__d-p__p-cc2p0_n030_off0175.mid,data/model_audio/config_robustness/cc2p0_n030/delayed_A4-rep02__t-tremolo__d-p__p-cc2p0_n030_off0175.wav,generator_only_exploratory
delayed_A4-rep01__t-tremolo__d-mf__p-cc2p0_n030_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,tremolo,sustained,37,mf,64,64,1.75,0.75,7315527092590631102,20260826,delayed_A4-cc2p0_n030-off0175-tremolo-rep01,1,1.0,2.0,30,data/midi/config_robustness/cc2p0_n030/delayed_A4-rep01__t-tremolo__d-mf__p-cc2p0_n030_off0175.mid,data/model_audio/config_robustness/cc2p0_n030/delayed_A4-rep01__t-tremolo__d-mf__p-cc2p0_n030_off0175.wav,generator_only_exploratory
delayed_A4-rep02__t-tremolo__d-mf__p-cc2p0_n030_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,tremolo,sustained,37,mf,64,64,1.75,0.75,7066174883748296856,20260826,delayed_A4-cc2p0_n030-off0175-tremolo-rep02,2,1.0,2.0,30,data/midi/config_robustness/cc2p0_n030/delayed_A4-rep02__t-tremolo__d-mf__p-cc2p0_n030_off0175.mid,data/model_audio/config_robustness/cc2p0_n030/delayed_A4-rep02__t-tremolo__d-mf__p-cc2p0_n030_off0175.wav,generator_only_exploratory
delayed_A4-rep01__t-tremolo__d-f__p-cc2p0_n030_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,tremolo,sustained,37,f,64,96,1.75,0.75,7315527092590631102,20260826,delayed_A4-cc2p0_n030-off0175-tremolo-rep01,1,1.0,2.0,30,data/midi/config_robustness/cc2p0_n030/delayed_A4-rep01__t-tremolo__d-f__p-cc2p0_n030_off0175.mid,data/model_audio/config_robustness/cc2p0_n030/delayed_A4-rep01__t-tremolo__d-f__p-cc2p0_n030_off0175.wav,generator_only_exploratory
delayed_A4-rep02__t-tremolo__d-f__p-cc2p0_n030_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,tremolo,sustained,37,f,64,96,1.75,0.75,7066174883748296856,20260826,delayed_A4-cc2p0_n030-off0175-tremolo-rep02,2,1.0,2.0,30,data/midi/config_robustness/cc2p0_n030/delayed_A4-rep02__t-tremolo__d-f__p-cc2p0_n030_off0175.mid,data/model_audio/config_robustness/cc2p0_n030/delayed_A4-rep02__t-tremolo__d-f__p-cc2p0_n030_off0175.wav,generator_only_exploratory
