clip_id,source,model,profile,sweep_kind,prompt_id,pattern,register,technique,technique_class,technique_keyswitch,dynamic_label,cc1_initial,cc1_final,branch_offset_s,note_onset_s,seed,base_seed,noise_group,replicate,w_tech,w_cc,sampling_steps,midi_path,audio_path,analysis_tier
delayed_A4-rep01__t-pizzicato__d-f__p-cc1p0_n060_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,pizzicato,released,43,f,64,96,1.75,0.75,3819489983488764167,20260826,delayed_A4-cc1p0_n060-off0175-pizzicato-rep01,1,1.0,1.0,60,data/midi/config_robustness/cc1p0_n060/delayed_A4-rep01__t-pizzicato__d-f__p-cc1p0_n060_off0175.mid,data/model_audio/config_robustness/cc1p0_n060/delayed_A4-rep01__t-pizzicato__d-f__p-cc1p0_n060_off0175.wav,generator_only_exploratory
delayed_A4-rep02__t-pizzicato__d-f__p-cc1p0_n060_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,pizzicato,released,43,f,64,96,1.75,0.75,1027968097329811672,20260826,delayed_A4-cc1p0_n060-off0175-pizzicato-rep02,2,1.0,1.0,60,data/midi/config_robustness/cc1p0_n060/delayed_A4-rep02__t-pizzicato__d-f__p-cc1p0_n060_off0175.mid,data/model_audio/config_robustness/cc1p0_n060/delayed_A4-rep02__t-pizzicato__d-f__p-cc1p0_n060_off0175.wav,generator_only_exploratory
delayed_A4-rep01__t-spiccato__d-p__p-cc1p0_n060_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,spiccato,released,41,p,64,32,0.25,0.75,8528551219735744111,20260826,delayed_A4-cc1p0_n060-off0025-spiccato-rep01,1,1.0,1.0,60,data/midi/config_robustness/cc1p0_n060/delayed_A4-rep01__t-spiccato__d-p__p-cc1p0_n060_off0025.mid,data/model_audio/config_robustness/cc1p0_n060/delayed_A4-rep01__t-spiccato__d-p__p-cc1p0_n060_off0025.wav,generator_only_exploratory
delayed_A4-rep02__t-spiccato__d-p__p-cc1p0_n060_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,spiccato,released,41,p,64,32,0.25,0.75,1670607488270234661,20260826,delayed_A4-cc1p0_n060-off0025-spiccato-rep02,2,1.0,1.0,60,data/midi/config_robustness/cc1p0_n060/delayed_A4-rep02__t-spiccato__d-p__p-cc1p0_n060_off0025.mid,data/model_audio/config_robustness/cc1p0_n060/delayed_A4-rep02__t-spiccato__d-p__p-cc1p0_n060_off0025.wav,generator_only_exploratory
delayed_A4-rep01__t-spiccato__d-mf__p-cc1p0_n060_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,spiccato,released,41,mf,64,64,0.25,0.75,8528551219735744111,20260826,delayed_A4-cc1p0_n060-off0025-spiccato-rep01,1,1.0,1.0,60,data/midi/config_robustness/cc1p0_n060/delayed_A4-rep01__t-spiccato__d-mf__p-cc1p0_n060_off0025.mid,data/model_audio/config_robustness/cc1p0_n060/delayed_A4-rep01__t-spiccato__d-mf__p-cc1p0_n060_off0025.wav,generator_only_exploratory
delayed_A4-rep02__t-spiccato__d-mf__p-cc1p0_n060_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,spiccato,released,41,mf,64,64,0.25,0.75,1670607488270234661,20260826,delayed_A4-cc1p0_n060-off0025-spiccato-rep02,2,1.0,1.0,60,data/midi/config_robustness/cc1p0_n060/delayed_A4-rep02__t-spiccato__d-mf__p-cc1p0_n060_off0025.mid,data/model_audio/config_robustness/cc1p0_n060/delayed_A4-rep02__t-spiccato__d-mf__p-cc1p0_n060_off0025.wav,generator_only_exploratory
delayed_A4-rep01__t-spiccato__d-f__p-cc1p0_n060_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,spiccato,released,41,f,64,96,0.25,0.75,8528551219735744111,20260826,delayed_A4-cc1p0_n060-off0025-spiccato-rep01,1,1.0,1.0,60,data/midi/config_robustness/cc1p0_n060/delayed_A4-rep01__t-spiccato__d-f__p-cc1p0_n060_off0025.mid,data/model_audio/config_robustness/cc1p0_n060/delayed_A4-rep01__t-spiccato__d-f__p-cc1p0_n060_off0025.wav,generator_only_exploratory
delayed_A4-rep02__t-spiccato__d-f__p-cc1p0_n060_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,spiccato,released,41,f,64,96,0.25,0.75,1670607488270234661,20260826,delayed_A4-cc1p0_n060-off0025-spiccato-rep02,2,1.0,1.0,60,data/midi/config_robustness/cc1p0_n060/delayed_A4-rep02__t-spiccato__d-f__p-cc1p0_n060_off0025.mid,data/model_audio/config_robustness/cc1p0_n060/delayed_A4-rep02__t-spiccato__d-f__p-cc1p0_n060_off0025.wav,generator_only_exploratory
delayed_A4-rep01__t-spiccato__d-p__p-cc1p0_n060_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,spiccato,released,41,p,64,32,1.75,0.75,2002978995128278982,20260826,delayed_A4-cc1p0_n060-off0175-spiccato-rep01,1,1.0,1.0,60,data/midi/config_robustness/cc1p0_n060/delayed_A4-rep01__t-spiccato__d-p__p-cc1p0_n060_off0175.mid,data/model_audio/config_robustness/cc1p0_n060/delayed_A4-rep01__t-spiccato__d-p__p-cc1p0_n060_off0175.wav,generator_only_exploratory
delayed_A4-rep02__t-spiccato__d-p__p-cc1p0_n060_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,spiccato,released,41,p,64,32,1.75,0.75,435581311210160113,20260826,delayed_A4-cc1p0_n060-off0175-spiccato-rep02,2,1.0,1.0,60,data/midi/config_robustness/cc1p0_n060/delayed_A4-rep02__t-spiccato__d-p__p-cc1p0_n060_off0175.mid,data/model_audio/config_robustness/cc1p0_n060/delayed_A4-rep02__t-spiccato__d-p__p-cc1p0_n060_off0175.wav,generator_only_exploratory
delayed_A4-rep01__t-spiccato__d-mf__p-cc1p0_n060_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,spiccato,released,41,mf,64,64,1.75,0.75,2002978995128278982,20260826,delayed_A4-cc1p0_n060-off0175-spiccato-rep01,1,1.0,1.0,60,data/midi/config_robustness/cc1p0_n060/delayed_A4-rep01__t-spiccato__d-mf__p-cc1p0_n060_off0175.mid,data/model_audio/config_robustness/cc1p0_n060/delayed_A4-rep01__t-spiccato__d-mf__p-cc1p0_n060_off0175.wav,generator_only_exploratory
delayed_A4-rep02__t-spiccato__d-mf__p-cc1p0_n060_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,spiccato,released,41,mf,64,64,1.75,0.75,435581311210160113,20260826,delayed_A4-cc1p0_n060-off0175-spiccato-rep02,2,1.0,1.0,60,data/midi/config_robustness/cc1p0_n060/delayed_A4-rep02__t-spiccato__d-mf__p-cc1p0_n060_off0175.mid,data/model_audio/config_robustness/cc1p0_n060/delayed_A4-rep02__t-spiccato__d-mf__p-cc1p0_n060_off0175.wav,generator_only_exploratory
delayed_A4-rep01__t-spiccato__d-f__p-cc1p0_n060_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,spiccato,released,41,f,64,96,1.75,0.75,2002978995128278982,20260826,delayed_A4-cc1p0_n060-off0175-spiccato-rep01,1,1.0,1.0,60,data/midi/config_robustness/cc1p0_n060/delayed_A4-rep01__t-spiccato__d-f__p-cc1p0_n060_off0175.mid,data/model_audio/config_robustness/cc1p0_n060/delayed_A4-rep01__t-spiccato__d-f__p-cc1p0_n060_off0175.wav,generator_only_exploratory
delayed_A4-rep02__t-spiccato__d-f__p-cc1p0_n060_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,spiccato,released,41,f,64,96,1.75,0.75,435581311210160113,20260826,delayed_A4-cc1p0_n060-off0175-spiccato-rep02,2,1.0,1.0,60,data/midi/config_robustness/cc1p0_n060/delayed_A4-rep02__t-spiccato__d-f__p-cc1p0_n060_off0175.mid,data/model_audio/config_robustness/cc1p0_n060/delayed_A4-rep02__t-spiccato__d-f__p-cc1p0_n060_off0175.wav,generator_only_exploratory
delayed_A4-rep01__t-sustain__d-p__p-cc1p0_n060_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,sustain,sustained,36,p,64,32,0.25,0.75,5411383168836789787,20260826,delayed_A4-cc1p0_n060-off0025-sustain-rep01,1,1.0,1.0,60,data/midi/config_robustness/cc1p0_n060/delayed_A4-rep01__t-sustain__d-p__p-cc1p0_n060_off0025.mid,data/model_audio/config_robustness/cc1p0_n060/delayed_A4-rep01__t-sustain__d-p__p-cc1p0_n060_off0025.wav,generator_only_exploratory
delayed_A4-rep02__t-sustain__d-p__p-cc1p0_n060_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,sustain,sustained,36,p,64,32,0.25,0.75,418761293150658968,20260826,delayed_A4-cc1p0_n060-off0025-sustain-rep02,2,1.0,1.0,60,data/midi/config_robustness/cc1p0_n060/delayed_A4-rep02__t-sustain__d-p__p-cc1p0_n060_off0025.mid,data/model_audio/config_robustness/cc1p0_n060/delayed_A4-rep02__t-sustain__d-p__p-cc1p0_n060_off0025.wav,generator_only_exploratory
delayed_A4-rep01__t-sustain__d-mf__p-cc1p0_n060_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,sustain,sustained,36,mf,64,64,0.25,0.75,5411383168836789787,20260826,delayed_A4-cc1p0_n060-off0025-sustain-rep01,1,1.0,1.0,60,data/midi/config_robustness/cc1p0_n060/delayed_A4-rep01__t-sustain__d-mf__p-cc1p0_n060_off0025.mid,data/model_audio/config_robustness/cc1p0_n060/delayed_A4-rep01__t-sustain__d-mf__p-cc1p0_n060_off0025.wav,generator_only_exploratory
delayed_A4-rep02__t-sustain__d-mf__p-cc1p0_n060_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,sustain,sustained,36,mf,64,64,0.25,0.75,418761293150658968,20260826,delayed_A4-cc1p0_n060-off0025-sustain-rep02,2,1.0,1.0,60,data/midi/config_robustness/cc1p0_n060/delayed_A4-rep02__t-sustain__d-mf__p-cc1p0_n060_off0025.mid,data/model_audio/config_robustness/cc1p0_n060/delayed_A4-rep02__t-sustain__d-mf__p-cc1p0_n060_off0025.wav,generator_only_exploratory
delayed_A4-rep01__t-sustain__d-f__p-cc1p0_n060_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,sustain,sustained,36,f,64,96,0.25,0.75,5411383168836789787,20260826,delayed_A4-cc1p0_n060-off0025-sustain-rep01,1,1.0,1.0,60,data/midi/config_robustness/cc1p0_n060/delayed_A4-rep01__t-sustain__d-f__p-cc1p0_n060_off0025.mid,data/model_audio/config_robustness/cc1p0_n060/delayed_A4-rep01__t-sustain__d-f__p-cc1p0_n060_off0025.wav,generator_only_exploratory
delayed_A4-rep02__t-sustain__d-f__p-cc1p0_n060_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,sustain,sustained,36,f,64,96,0.25,0.75,418761293150658968,20260826,delayed_A4-cc1p0_n060-off0025-sustain-rep02,2,1.0,1.0,60,data/midi/config_robustness/cc1p0_n060/delayed_A4-rep02__t-sustain__d-f__p-cc1p0_n060_off0025.mid,data/model_audio/config_robustness/cc1p0_n060/delayed_A4-rep02__t-sustain__d-f__p-cc1p0_n060_off0025.wav,generator_only_exploratory
delayed_A4-rep01__t-sustain__d-p__p-cc1p0_n060_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,sustain,sustained,36,p,64,32,1.75,0.75,1924001324335946002,20260826,delayed_A4-cc1p0_n060-off0175-sustain-rep01,1,1.0,1.0,60,data/midi/config_robustness/cc1p0_n060/delayed_A4-rep01__t-sustain__d-p__p-cc1p0_n060_off0175.mid,data/model_audio/config_robustness/cc1p0_n060/delayed_A4-rep01__t-sustain__d-p__p-cc1p0_n060_off0175.wav,generator_only_exploratory
delayed_A4-rep02__t-sustain__d-p__p-cc1p0_n060_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,sustain,sustained,36,p,64,32,1.75,0.75,3724109085723008406,20260826,delayed_A4-cc1p0_n060-off0175-sustain-rep02,2,1.0,1.0,60,data/midi/config_robustness/cc1p0_n060/delayed_A4-rep02__t-sustain__d-p__p-cc1p0_n060_off0175.mid,data/model_audio/config_robustness/cc1p0_n060/delayed_A4-rep02__t-sustain__d-p__p-cc1p0_n060_off0175.wav,generator_only_exploratory
delayed_A4-rep01__t-sustain__d-mf__p-cc1p0_n060_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,sustain,sustained,36,mf,64,64,1.75,0.75,1924001324335946002,20260826,delayed_A4-cc1p0_n060-off0175-sustain-rep01,1,1.0,1.0,60,data/midi/config_robustness/cc1p0_n060/delayed_A4-rep01__t-sustain__d-mf__p-cc1p0_n060_off0175.mid,data/model_audio/config_robustness/cc1p0_n060/delayed_A4-rep01__t-sustain__d-mf__p-cc1p0_n060_off0175.wav,generator_only_exploratory
delayed_A4-rep02__t-sustain__d-mf__p-cc1p0_n060_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,sustain,sustained,36,mf,64,64,1.75,0.75,3724109085723008406,20260826,delayed_A4-cc1p0_n060-off0175-sustain-rep02,2,1.0,1.0,60,data/midi/config_robustness/cc1p0_n060/delayed_A4-rep02__t-sustain__d-mf__p-cc1p0_n060_off0175.mid,data/model_audio/config_robustness/cc1p0_n060/delayed_A4-rep02__t-sustain__d-mf__p-cc1p0_n060_off0175.wav,generator_only_exploratory
delayed_A4-rep01__t-sustain__d-f__p-cc1p0_n060_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,sustain,sustained,36,f,64,96,1.75,0.75,1924001324335946002,20260826,delayed_A4-cc1p0_n060-off0175-sustain-rep01,1,1.0,1.0,60,data/midi/config_robustness/cc1p0_n060/delayed_A4-rep01__t-sustain__d-f__p-cc1p0_n060_off0175.mid,data/model_audio/config_robustness/cc1p0_n060/delayed_A4-rep01__t-sustain__d-f__p-cc1p0_n060_off0175.wav,generator_only_exploratory
delayed_A4-rep02__t-sustain__d-f__p-cc1p0_n060_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,sustain,sustained,36,f,64,96,1.75,0.75,3724109085723008406,20260826,delayed_A4-cc1p0_n060-off0175-sustain-rep02,2,1.0,1.0,60,data/midi/config_robustness/cc1p0_n060/delayed_A4-rep02__t-sustain__d-f__p-cc1p0_n060_off0175.mid,data/model_audio/config_robustness/cc1p0_n060/delayed_A4-rep02__t-sustain__d-f__p-cc1p0_n060_off0175.wav,generator_only_exploratory
delayed_A4-rep01__t-tremolo__d-p__p-cc1p0_n060_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,tremolo,sustained,37,p,64,32,0.25,0.75,6176278132914430198,20260826,delayed_A4-cc1p0_n060-off0025-tremolo-rep01,1,1.0,1.0,60,data/midi/config_robustness/cc1p0_n060/delayed_A4-rep01__t-tremolo__d-p__p-cc1p0_n060_off0025.mid,data/model_audio/config_robustness/cc1p0_n060/delayed_A4-rep01__t-tremolo__d-p__p-cc1p0_n060_off0025.wav,generator_only_exploratory
delayed_A4-rep02__t-tremolo__d-p__p-cc1p0_n060_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,tremolo,sustained,37,p,64,32,0.25,0.75,8032189160951579411,20260826,delayed_A4-cc1p0_n060-off0025-tremolo-rep02,2,1.0,1.0,60,data/midi/config_robustness/cc1p0_n060/delayed_A4-rep02__t-tremolo__d-p__p-cc1p0_n060_off0025.mid,data/model_audio/config_robustness/cc1p0_n060/delayed_A4-rep02__t-tremolo__d-p__p-cc1p0_n060_off0025.wav,generator_only_exploratory
delayed_A4-rep01__t-tremolo__d-mf__p-cc1p0_n060_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,tremolo,sustained,37,mf,64,64,0.25,0.75,6176278132914430198,20260826,delayed_A4-cc1p0_n060-off0025-tremolo-rep01,1,1.0,1.0,60,data/midi/config_robustness/cc1p0_n060/delayed_A4-rep01__t-tremolo__d-mf__p-cc1p0_n060_off0025.mid,data/model_audio/config_robustness/cc1p0_n060/delayed_A4-rep01__t-tremolo__d-mf__p-cc1p0_n060_off0025.wav,generator_only_exploratory
delayed_A4-rep02__t-tremolo__d-mf__p-cc1p0_n060_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,tremolo,sustained,37,mf,64,64,0.25,0.75,8032189160951579411,20260826,delayed_A4-cc1p0_n060-off0025-tremolo-rep02,2,1.0,1.0,60,data/midi/config_robustness/cc1p0_n060/delayed_A4-rep02__t-tremolo__d-mf__p-cc1p0_n060_off0025.mid,data/model_audio/config_robustness/cc1p0_n060/delayed_A4-rep02__t-tremolo__d-mf__p-cc1p0_n060_off0025.wav,generator_only_exploratory
delayed_A4-rep01__t-tremolo__d-f__p-cc1p0_n060_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,tremolo,sustained,37,f,64,96,0.25,0.75,6176278132914430198,20260826,delayed_A4-cc1p0_n060-off0025-tremolo-rep01,1,1.0,1.0,60,data/midi/config_robustness/cc1p0_n060/delayed_A4-rep01__t-tremolo__d-f__p-cc1p0_n060_off0025.mid,data/model_audio/config_robustness/cc1p0_n060/delayed_A4-rep01__t-tremolo__d-f__p-cc1p0_n060_off0025.wav,generator_only_exploratory
delayed_A4-rep02__t-tremolo__d-f__p-cc1p0_n060_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,tremolo,sustained,37,f,64,96,0.25,0.75,8032189160951579411,20260826,delayed_A4-cc1p0_n060-off0025-tremolo-rep02,2,1.0,1.0,60,data/midi/config_robustness/cc1p0_n060/delayed_A4-rep02__t-tremolo__d-f__p-cc1p0_n060_off0025.mid,data/model_audio/config_robustness/cc1p0_n060/delayed_A4-rep02__t-tremolo__d-f__p-cc1p0_n060_off0025.wav,generator_only_exploratory
delayed_A4-rep01__t-tremolo__d-p__p-cc1p0_n060_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,tremolo,sustained,37,p,64,32,1.75,0.75,8654275849631730592,20260826,delayed_A4-cc1p0_n060-off0175-tremolo-rep01,1,1.0,1.0,60,data/midi/config_robustness/cc1p0_n060/delayed_A4-rep01__t-tremolo__d-p__p-cc1p0_n060_off0175.mid,data/model_audio/config_robustness/cc1p0_n060/delayed_A4-rep01__t-tremolo__d-p__p-cc1p0_n060_off0175.wav,generator_only_exploratory
delayed_A4-rep02__t-tremolo__d-p__p-cc1p0_n060_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,tremolo,sustained,37,p,64,32,1.75,0.75,6247453372117627984,20260826,delayed_A4-cc1p0_n060-off0175-tremolo-rep02,2,1.0,1.0,60,data/midi/config_robustness/cc1p0_n060/delayed_A4-rep02__t-tremolo__d-p__p-cc1p0_n060_off0175.mid,data/model_audio/config_robustness/cc1p0_n060/delayed_A4-rep02__t-tremolo__d-p__p-cc1p0_n060_off0175.wav,generator_only_exploratory
delayed_A4-rep01__t-tremolo__d-mf__p-cc1p0_n060_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,tremolo,sustained,37,mf,64,64,1.75,0.75,8654275849631730592,20260826,delayed_A4-cc1p0_n060-off0175-tremolo-rep01,1,1.0,1.0,60,data/midi/config_robustness/cc1p0_n060/delayed_A4-rep01__t-tremolo__d-mf__p-cc1p0_n060_off0175.mid,data/model_audio/config_robustness/cc1p0_n060/delayed_A4-rep01__t-tremolo__d-mf__p-cc1p0_n060_off0175.wav,generator_only_exploratory
delayed_A4-rep02__t-tremolo__d-mf__p-cc1p0_n060_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,tremolo,sustained,37,mf,64,64,1.75,0.75,6247453372117627984,20260826,delayed_A4-cc1p0_n060-off0175-tremolo-rep02,2,1.0,1.0,60,data/midi/config_robustness/cc1p0_n060/delayed_A4-rep02__t-tremolo__d-mf__p-cc1p0_n060_off0175.mid,data/model_audio/config_robustness/cc1p0_n060/delayed_A4-rep02__t-tremolo__d-mf__p-cc1p0_n060_off0175.wav,generator_only_exploratory
delayed_A4-rep01__t-tremolo__d-f__p-cc1p0_n060_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,tremolo,sustained,37,f,64,96,1.75,0.75,8654275849631730592,20260826,delayed_A4-cc1p0_n060-off0175-tremolo-rep01,1,1.0,1.0,60,data/midi/config_robustness/cc1p0_n060/delayed_A4-rep01__t-tremolo__d-f__p-cc1p0_n060_off0175.mid,data/model_audio/config_robustness/cc1p0_n060/delayed_A4-rep01__t-tremolo__d-f__p-cc1p0_n060_off0175.wav,generator_only_exploratory
delayed_A4-rep02__t-tremolo__d-f__p-cc1p0_n060_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,tremolo,sustained,37,f,64,96,1.75,0.75,6247453372117627984,20260826,delayed_A4-cc1p0_n060-off0175-tremolo-rep02,2,1.0,1.0,60,data/midi/config_robustness/cc1p0_n060/delayed_A4-rep02__t-tremolo__d-f__p-cc1p0_n060_off0175.mid,data/model_audio/config_robustness/cc1p0_n060/delayed_A4-rep02__t-tremolo__d-f__p-cc1p0_n060_off0175.wav,generator_only_exploratory
