clip_id,source,model,profile,sweep_kind,prompt_id,pattern,register,technique,technique_class,technique_keyswitch,dynamic_label,cc1_initial,cc1_final,branch_offset_s,note_onset_s,seed,base_seed,noise_group,replicate,w_tech,w_cc,sampling_steps,midi_path,audio_path,analysis_tier
delayed_A4-rep01__t-spiccato__d-mf__p-cc0p5_n030_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,spiccato,released,41,mf,64,64,0.25,0.75,9050667216948048805,20260826,delayed_A4-cc0p5_n030-off0025-spiccato-rep01,1,1.0,0.5,30,data/midi/config_robustness/cc0p5_n030/delayed_A4-rep01__t-spiccato__d-mf__p-cc0p5_n030_off0025.mid,data/model_audio/config_robustness/cc0p5_n030/delayed_A4-rep01__t-spiccato__d-mf__p-cc0p5_n030_off0025.wav,generator_only_exploratory
delayed_A4-rep02__t-spiccato__d-mf__p-cc0p5_n030_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,spiccato,released,41,mf,64,64,0.25,0.75,865481333929926699,20260826,delayed_A4-cc0p5_n030-off0025-spiccato-rep02,2,1.0,0.5,30,data/midi/config_robustness/cc0p5_n030/delayed_A4-rep02__t-spiccato__d-mf__p-cc0p5_n030_off0025.mid,data/model_audio/config_robustness/cc0p5_n030/delayed_A4-rep02__t-spiccato__d-mf__p-cc0p5_n030_off0025.wav,generator_only_exploratory
delayed_A4-rep01__t-spiccato__d-f__p-cc0p5_n030_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,spiccato,released,41,f,64,96,0.25,0.75,9050667216948048805,20260826,delayed_A4-cc0p5_n030-off0025-spiccato-rep01,1,1.0,0.5,30,data/midi/config_robustness/cc0p5_n030/delayed_A4-rep01__t-spiccato__d-f__p-cc0p5_n030_off0025.mid,data/model_audio/config_robustness/cc0p5_n030/delayed_A4-rep01__t-spiccato__d-f__p-cc0p5_n030_off0025.wav,generator_only_exploratory
delayed_A4-rep02__t-spiccato__d-f__p-cc0p5_n030_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,spiccato,released,41,f,64,96,0.25,0.75,865481333929926699,20260826,delayed_A4-cc0p5_n030-off0025-spiccato-rep02,2,1.0,0.5,30,data/midi/config_robustness/cc0p5_n030/delayed_A4-rep02__t-spiccato__d-f__p-cc0p5_n030_off0025.mid,data/model_audio/config_robustness/cc0p5_n030/delayed_A4-rep02__t-spiccato__d-f__p-cc0p5_n030_off0025.wav,generator_only_exploratory
delayed_A4-rep01__t-spiccato__d-p__p-cc0p5_n030_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,spiccato,released,41,p,64,32,1.75,0.75,5695974153757690559,20260826,delayed_A4-cc0p5_n030-off0175-spiccato-rep01,1,1.0,0.5,30,data/midi/config_robustness/cc0p5_n030/delayed_A4-rep01__t-spiccato__d-p__p-cc0p5_n030_off0175.mid,data/model_audio/config_robustness/cc0p5_n030/delayed_A4-rep01__t-spiccato__d-p__p-cc0p5_n030_off0175.wav,generator_only_exploratory
delayed_A4-rep02__t-spiccato__d-p__p-cc0p5_n030_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,spiccato,released,41,p,64,32,1.75,0.75,2177126854459712763,20260826,delayed_A4-cc0p5_n030-off0175-spiccato-rep02,2,1.0,0.5,30,data/midi/config_robustness/cc0p5_n030/delayed_A4-rep02__t-spiccato__d-p__p-cc0p5_n030_off0175.mid,data/model_audio/config_robustness/cc0p5_n030/delayed_A4-rep02__t-spiccato__d-p__p-cc0p5_n030_off0175.wav,generator_only_exploratory
delayed_A4-rep01__t-spiccato__d-mf__p-cc0p5_n030_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,spiccato,released,41,mf,64,64,1.75,0.75,5695974153757690559,20260826,delayed_A4-cc0p5_n030-off0175-spiccato-rep01,1,1.0,0.5,30,data/midi/config_robustness/cc0p5_n030/delayed_A4-rep01__t-spiccato__d-mf__p-cc0p5_n030_off0175.mid,data/model_audio/config_robustness/cc0p5_n030/delayed_A4-rep01__t-spiccato__d-mf__p-cc0p5_n030_off0175.wav,generator_only_exploratory
delayed_A4-rep02__t-spiccato__d-mf__p-cc0p5_n030_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,spiccato,released,41,mf,64,64,1.75,0.75,2177126854459712763,20260826,delayed_A4-cc0p5_n030-off0175-spiccato-rep02,2,1.0,0.5,30,data/midi/config_robustness/cc0p5_n030/delayed_A4-rep02__t-spiccato__d-mf__p-cc0p5_n030_off0175.mid,data/model_audio/config_robustness/cc0p5_n030/delayed_A4-rep02__t-spiccato__d-mf__p-cc0p5_n030_off0175.wav,generator_only_exploratory
delayed_A4-rep01__t-spiccato__d-f__p-cc0p5_n030_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,spiccato,released,41,f,64,96,1.75,0.75,5695974153757690559,20260826,delayed_A4-cc0p5_n030-off0175-spiccato-rep01,1,1.0,0.5,30,data/midi/config_robustness/cc0p5_n030/delayed_A4-rep01__t-spiccato__d-f__p-cc0p5_n030_off0175.mid,data/model_audio/config_robustness/cc0p5_n030/delayed_A4-rep01__t-spiccato__d-f__p-cc0p5_n030_off0175.wav,generator_only_exploratory
delayed_A4-rep02__t-spiccato__d-f__p-cc0p5_n030_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,spiccato,released,41,f,64,96,1.75,0.75,2177126854459712763,20260826,delayed_A4-cc0p5_n030-off0175-spiccato-rep02,2,1.0,0.5,30,data/midi/config_robustness/cc0p5_n030/delayed_A4-rep02__t-spiccato__d-f__p-cc0p5_n030_off0175.mid,data/model_audio/config_robustness/cc0p5_n030/delayed_A4-rep02__t-spiccato__d-f__p-cc0p5_n030_off0175.wav,generator_only_exploratory
delayed_A4-rep01__t-sustain__d-p__p-cc0p5_n030_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,sustain,sustained,36,p,64,32,0.25,0.75,3984873795515898359,20260826,delayed_A4-cc0p5_n030-off0025-sustain-rep01,1,1.0,0.5,30,data/midi/config_robustness/cc0p5_n030/delayed_A4-rep01__t-sustain__d-p__p-cc0p5_n030_off0025.mid,data/model_audio/config_robustness/cc0p5_n030/delayed_A4-rep01__t-sustain__d-p__p-cc0p5_n030_off0025.wav,generator_only_exploratory
delayed_A4-rep02__t-sustain__d-p__p-cc0p5_n030_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,sustain,sustained,36,p,64,32,0.25,0.75,6431287251868355736,20260826,delayed_A4-cc0p5_n030-off0025-sustain-rep02,2,1.0,0.5,30,data/midi/config_robustness/cc0p5_n030/delayed_A4-rep02__t-sustain__d-p__p-cc0p5_n030_off0025.mid,data/model_audio/config_robustness/cc0p5_n030/delayed_A4-rep02__t-sustain__d-p__p-cc0p5_n030_off0025.wav,generator_only_exploratory
delayed_A4-rep01__t-sustain__d-mf__p-cc0p5_n030_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,sustain,sustained,36,mf,64,64,0.25,0.75,3984873795515898359,20260826,delayed_A4-cc0p5_n030-off0025-sustain-rep01,1,1.0,0.5,30,data/midi/config_robustness/cc0p5_n030/delayed_A4-rep01__t-sustain__d-mf__p-cc0p5_n030_off0025.mid,data/model_audio/config_robustness/cc0p5_n030/delayed_A4-rep01__t-sustain__d-mf__p-cc0p5_n030_off0025.wav,generator_only_exploratory
delayed_A4-rep02__t-sustain__d-mf__p-cc0p5_n030_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,sustain,sustained,36,mf,64,64,0.25,0.75,6431287251868355736,20260826,delayed_A4-cc0p5_n030-off0025-sustain-rep02,2,1.0,0.5,30,data/midi/config_robustness/cc0p5_n030/delayed_A4-rep02__t-sustain__d-mf__p-cc0p5_n030_off0025.mid,data/model_audio/config_robustness/cc0p5_n030/delayed_A4-rep02__t-sustain__d-mf__p-cc0p5_n030_off0025.wav,generator_only_exploratory
delayed_A4-rep01__t-sustain__d-f__p-cc0p5_n030_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,sustain,sustained,36,f,64,96,0.25,0.75,3984873795515898359,20260826,delayed_A4-cc0p5_n030-off0025-sustain-rep01,1,1.0,0.5,30,data/midi/config_robustness/cc0p5_n030/delayed_A4-rep01__t-sustain__d-f__p-cc0p5_n030_off0025.mid,data/model_audio/config_robustness/cc0p5_n030/delayed_A4-rep01__t-sustain__d-f__p-cc0p5_n030_off0025.wav,generator_only_exploratory
delayed_A4-rep02__t-sustain__d-f__p-cc0p5_n030_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,sustain,sustained,36,f,64,96,0.25,0.75,6431287251868355736,20260826,delayed_A4-cc0p5_n030-off0025-sustain-rep02,2,1.0,0.5,30,data/midi/config_robustness/cc0p5_n030/delayed_A4-rep02__t-sustain__d-f__p-cc0p5_n030_off0025.mid,data/model_audio/config_robustness/cc0p5_n030/delayed_A4-rep02__t-sustain__d-f__p-cc0p5_n030_off0025.wav,generator_only_exploratory
delayed_A4-rep01__t-sustain__d-p__p-cc0p5_n030_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,sustain,sustained,36,p,64,32,1.75,0.75,2527645190074771957,20260826,delayed_A4-cc0p5_n030-off0175-sustain-rep01,1,1.0,0.5,30,data/midi/config_robustness/cc0p5_n030/delayed_A4-rep01__t-sustain__d-p__p-cc0p5_n030_off0175.mid,data/model_audio/config_robustness/cc0p5_n030/delayed_A4-rep01__t-sustain__d-p__p-cc0p5_n030_off0175.wav,generator_only_exploratory
delayed_A4-rep02__t-sustain__d-p__p-cc0p5_n030_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,sustain,sustained,36,p,64,32,1.75,0.75,6143367250110290809,20260826,delayed_A4-cc0p5_n030-off0175-sustain-rep02,2,1.0,0.5,30,data/midi/config_robustness/cc0p5_n030/delayed_A4-rep02__t-sustain__d-p__p-cc0p5_n030_off0175.mid,data/model_audio/config_robustness/cc0p5_n030/delayed_A4-rep02__t-sustain__d-p__p-cc0p5_n030_off0175.wav,generator_only_exploratory
delayed_A4-rep01__t-sustain__d-mf__p-cc0p5_n030_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,sustain,sustained,36,mf,64,64,1.75,0.75,2527645190074771957,20260826,delayed_A4-cc0p5_n030-off0175-sustain-rep01,1,1.0,0.5,30,data/midi/config_robustness/cc0p5_n030/delayed_A4-rep01__t-sustain__d-mf__p-cc0p5_n030_off0175.mid,data/model_audio/config_robustness/cc0p5_n030/delayed_A4-rep01__t-sustain__d-mf__p-cc0p5_n030_off0175.wav,generator_only_exploratory
delayed_A4-rep02__t-sustain__d-mf__p-cc0p5_n030_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,sustain,sustained,36,mf,64,64,1.75,0.75,6143367250110290809,20260826,delayed_A4-cc0p5_n030-off0175-sustain-rep02,2,1.0,0.5,30,data/midi/config_robustness/cc0p5_n030/delayed_A4-rep02__t-sustain__d-mf__p-cc0p5_n030_off0175.mid,data/model_audio/config_robustness/cc0p5_n030/delayed_A4-rep02__t-sustain__d-mf__p-cc0p5_n030_off0175.wav,generator_only_exploratory
delayed_A4-rep01__t-sustain__d-f__p-cc0p5_n030_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,sustain,sustained,36,f,64,96,1.75,0.75,2527645190074771957,20260826,delayed_A4-cc0p5_n030-off0175-sustain-rep01,1,1.0,0.5,30,data/midi/config_robustness/cc0p5_n030/delayed_A4-rep01__t-sustain__d-f__p-cc0p5_n030_off0175.mid,data/model_audio/config_robustness/cc0p5_n030/delayed_A4-rep01__t-sustain__d-f__p-cc0p5_n030_off0175.wav,generator_only_exploratory
delayed_A4-rep02__t-sustain__d-f__p-cc0p5_n030_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,sustain,sustained,36,f,64,96,1.75,0.75,6143367250110290809,20260826,delayed_A4-cc0p5_n030-off0175-sustain-rep02,2,1.0,0.5,30,data/midi/config_robustness/cc0p5_n030/delayed_A4-rep02__t-sustain__d-f__p-cc0p5_n030_off0175.mid,data/model_audio/config_robustness/cc0p5_n030/delayed_A4-rep02__t-sustain__d-f__p-cc0p5_n030_off0175.wav,generator_only_exploratory
delayed_A4-rep01__t-tremolo__d-p__p-cc0p5_n030_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,tremolo,sustained,37,p,64,32,0.25,0.75,3106287690032904462,20260826,delayed_A4-cc0p5_n030-off0025-tremolo-rep01,1,1.0,0.5,30,data/midi/config_robustness/cc0p5_n030/delayed_A4-rep01__t-tremolo__d-p__p-cc0p5_n030_off0025.mid,data/model_audio/config_robustness/cc0p5_n030/delayed_A4-rep01__t-tremolo__d-p__p-cc0p5_n030_off0025.wav,generator_only_exploratory
delayed_A4-rep02__t-tremolo__d-p__p-cc0p5_n030_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,tremolo,sustained,37,p,64,32,0.25,0.75,6756477629133694765,20260826,delayed_A4-cc0p5_n030-off0025-tremolo-rep02,2,1.0,0.5,30,data/midi/config_robustness/cc0p5_n030/delayed_A4-rep02__t-tremolo__d-p__p-cc0p5_n030_off0025.mid,data/model_audio/config_robustness/cc0p5_n030/delayed_A4-rep02__t-tremolo__d-p__p-cc0p5_n030_off0025.wav,generator_only_exploratory
delayed_A4-rep01__t-tremolo__d-mf__p-cc0p5_n030_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,tremolo,sustained,37,mf,64,64,0.25,0.75,3106287690032904462,20260826,delayed_A4-cc0p5_n030-off0025-tremolo-rep01,1,1.0,0.5,30,data/midi/config_robustness/cc0p5_n030/delayed_A4-rep01__t-tremolo__d-mf__p-cc0p5_n030_off0025.mid,data/model_audio/config_robustness/cc0p5_n030/delayed_A4-rep01__t-tremolo__d-mf__p-cc0p5_n030_off0025.wav,generator_only_exploratory
delayed_A4-rep02__t-tremolo__d-mf__p-cc0p5_n030_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,tremolo,sustained,37,mf,64,64,0.25,0.75,6756477629133694765,20260826,delayed_A4-cc0p5_n030-off0025-tremolo-rep02,2,1.0,0.5,30,data/midi/config_robustness/cc0p5_n030/delayed_A4-rep02__t-tremolo__d-mf__p-cc0p5_n030_off0025.mid,data/model_audio/config_robustness/cc0p5_n030/delayed_A4-rep02__t-tremolo__d-mf__p-cc0p5_n030_off0025.wav,generator_only_exploratory
delayed_A4-rep01__t-tremolo__d-f__p-cc0p5_n030_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,tremolo,sustained,37,f,64,96,0.25,0.75,3106287690032904462,20260826,delayed_A4-cc0p5_n030-off0025-tremolo-rep01,1,1.0,0.5,30,data/midi/config_robustness/cc0p5_n030/delayed_A4-rep01__t-tremolo__d-f__p-cc0p5_n030_off0025.mid,data/model_audio/config_robustness/cc0p5_n030/delayed_A4-rep01__t-tremolo__d-f__p-cc0p5_n030_off0025.wav,generator_only_exploratory
delayed_A4-rep02__t-tremolo__d-f__p-cc0p5_n030_off0025,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,tremolo,sustained,37,f,64,96,0.25,0.75,6756477629133694765,20260826,delayed_A4-cc0p5_n030-off0025-tremolo-rep02,2,1.0,0.5,30,data/midi/config_robustness/cc0p5_n030/delayed_A4-rep02__t-tremolo__d-f__p-cc0p5_n030_off0025.mid,data/model_audio/config_robustness/cc0p5_n030/delayed_A4-rep02__t-tremolo__d-f__p-cc0p5_n030_off0025.wav,generator_only_exploratory
delayed_A4-rep01__t-tremolo__d-p__p-cc0p5_n030_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,tremolo,sustained,37,p,64,32,1.75,0.75,661022323429252536,20260826,delayed_A4-cc0p5_n030-off0175-tremolo-rep01,1,1.0,0.5,30,data/midi/config_robustness/cc0p5_n030/delayed_A4-rep01__t-tremolo__d-p__p-cc0p5_n030_off0175.mid,data/model_audio/config_robustness/cc0p5_n030/delayed_A4-rep01__t-tremolo__d-p__p-cc0p5_n030_off0175.wav,generator_only_exploratory
delayed_A4-rep02__t-tremolo__d-p__p-cc0p5_n030_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,tremolo,sustained,37,p,64,32,1.75,0.75,7418214964211096346,20260826,delayed_A4-cc0p5_n030-off0175-tremolo-rep02,2,1.0,0.5,30,data/midi/config_robustness/cc0p5_n030/delayed_A4-rep02__t-tremolo__d-p__p-cc0p5_n030_off0175.mid,data/model_audio/config_robustness/cc0p5_n030/delayed_A4-rep02__t-tremolo__d-p__p-cc0p5_n030_off0175.wav,generator_only_exploratory
delayed_A4-rep01__t-tremolo__d-mf__p-cc0p5_n030_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,tremolo,sustained,37,mf,64,64,1.75,0.75,661022323429252536,20260826,delayed_A4-cc0p5_n030-off0175-tremolo-rep01,1,1.0,0.5,30,data/midi/config_robustness/cc0p5_n030/delayed_A4-rep01__t-tremolo__d-mf__p-cc0p5_n030_off0175.mid,data/model_audio/config_robustness/cc0p5_n030/delayed_A4-rep01__t-tremolo__d-mf__p-cc0p5_n030_off0175.wav,generator_only_exploratory
delayed_A4-rep02__t-tremolo__d-mf__p-cc0p5_n030_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,tremolo,sustained,37,mf,64,64,1.75,0.75,7418214964211096346,20260826,delayed_A4-cc0p5_n030-off0175-tremolo-rep02,2,1.0,0.5,30,data/midi/config_robustness/cc0p5_n030/delayed_A4-rep02__t-tremolo__d-mf__p-cc0p5_n030_off0175.mid,data/model_audio/config_robustness/cc0p5_n030/delayed_A4-rep02__t-tremolo__d-mf__p-cc0p5_n030_off0175.wav,generator_only_exploratory
delayed_A4-rep01__t-tremolo__d-f__p-cc0p5_n030_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,tremolo,sustained,37,f,64,96,1.75,0.75,661022323429252536,20260826,delayed_A4-cc0p5_n030-off0175-tremolo-rep01,1,1.0,0.5,30,data/midi/config_robustness/cc0p5_n030/delayed_A4-rep01__t-tremolo__d-f__p-cc0p5_n030_off0175.mid,data/model_audio/config_robustness/cc0p5_n030/delayed_A4-rep01__t-tremolo__d-f__p-cc0p5_n030_off0175.wav,generator_only_exploratory
delayed_A4-rep02__t-tremolo__d-f__p-cc0p5_n030_off0175,model,VIOLET,delayed,config_robustness,delayed_A4,delayed_long,mid,tremolo,sustained,37,f,64,96,1.75,0.75,7418214964211096346,20260826,delayed_A4-cc0p5_n030-off0175-tremolo-rep02,2,1.0,0.5,30,data/midi/config_robustness/cc0p5_n030/delayed_A4-rep02__t-tremolo__d-f__p-cc0p5_n030_off0175.mid,data/model_audio/config_robustness/cc0p5_n030/delayed_A4-rep02__t-tremolo__d-f__p-cc0p5_n030_off0175.wav,generator_only_exploratory
